"sci_name"	"genus"	"subfamily"	"family"	"superfamily"	"ITIS_id"
"Acrobasis caryalbella"	NA	NA	NA	NA	NA
"Acrobasis demotella"	NA	NA	NA	NA	NA
"Acrobasis exsulella"	NA	NA	NA	NA	NA
"Acrobasis indigenella"	NA	NA	NA	NA	NA
"Acrobasis latifasciella"	NA	NA	NA	NA	NA
"Acrobasis minimella"	NA	NA	NA	NA	NA
"Acrobasis nuxvorella"	NA	NA	NA	NA	NA
"Acrobasis palliolella"	NA	NA	NA	NA	NA
"Acrobasis rubrifasciella"	NA	NA	NA	NA	NA
"Acrobasis stigmella"	NA	NA	NA	NA	NA
"Acrobasis sylviella"	NA	NA	NA	NA	NA
"Acrobasis tumidulella"	NA	NA	NA	NA	NA
"Acrobasis vaccinii"	NA	NA	NA	NA	NA
"Acrocercops strigosa"	NA	NA	NA	NA	NA
"Acrolophus arcanella"	NA	NA	NA	NA	NA
"Acrolophus forbesi"	NA	NA	NA	NA	NA
"Acrolophus mortipennella"	NA	NA	NA	NA	NA
"Acrolophus morus"	NA	NA	NA	NA	NA
"Acrolophus mycetophagus"	NA	NA	NA	NA	NA
"Acrolophus panamae"	NA	NA	NA	NA	NA
"Acrolophus plumifrontella"	NA	NA	NA	NA	NA
"Acrolophus popeanella"	NA	NA	NA	NA	NA
"Acrolophus propinquus"	NA	NA	NA	NA	NA
"Acrolophus simulatus"	NA	NA	NA	NA	NA
"Acrolophus texanella"	NA	NA	NA	NA	NA
"Acronicta fallax"	NA	NA	NA	NA	NA
"Actrix nyssaecolella"	NA	NA	NA	NA	NA
"Adela caeruleella"	NA	NA	NA	NA	NA
"Adelphia petrella"	NA	NA	NA	NA	NA
"Aethes angustana"	NA	NA	NA	NA	NA
"Aethes argentilimitana"	NA	NA	NA	NA	NA
"Aethes fernaldana"	NA	NA	NA	NA	NA
"Aethes obliquana"	NA	NA	NA	NA	NA
"Aethes rutilana"	NA	NA	NA	NA	NA
"Aethes sexdentata"	NA	NA	NA	NA	NA
"Aethiophysa consimilis"	NA	NA	NA	NA	NA
"Aethiophysa lentiflualis"	NA	NA	NA	NA	NA
"Aglossa caprealis"	NA	NA	NA	NA	NA
"Aglossa costiferalis"	NA	NA	NA	NA	NA
"Aglossa cuprina"	NA	NA	NA	NA	NA
"Aglossa disciferalis"	NA	NA	NA	NA	NA
"Agonopterix argillacea"	NA	NA	NA	NA	NA
"Agonopterix flavicomella"	NA	NA	NA	NA	NA
"Agonopterix fusciterminella"	NA	NA	NA	NA	NA
"Agonopterix lythrella"	NA	NA	NA	NA	NA
"Agonopterix pulvipennella"	NA	NA	NA	NA	NA
"Agonopterix robiniella"	NA	NA	NA	NA	NA
"Agriphila ruricolellus"	NA	NA	NA	NA	NA
"Agriphila vulgivagellus"	NA	NA	NA	NA	NA
"Alcathoe carolinensis"	NA	NA	NA	NA	NA
"Alcathoe caudata"	NA	NA	NA	NA	NA
"Amorbia humerosana"	NA	NA	NA	NA	NA
"Amydria brevipennella"	NA	NA	NA	NA	NA
"Amydria effrentella"	NA	NA	NA	NA	NA
"Anacampsis coverdalella"	NA	NA	NA	NA	NA
"Anageshna primordialis"	NA	NA	NA	NA	NA
"Anania coronata"	NA	NA	NA	NA	NA
"Anania extricalis"	NA	NA	NA	NA	NA
"Anania funebris"	NA	NA	NA	NA	NA
"Anania mysippusalis"	NA	NA	NA	NA	NA
"Anarsia lineatella"	NA	NA	NA	NA	NA
"Ancylis albacostana"	NA	NA	NA	NA	NA
"Ancylis burgessiana"	NA	NA	NA	NA	NA
"Ancylis comptana"	NA	NA	NA	NA	NA
"Ancylis diminutana"	NA	NA	NA	NA	NA
"Ancylis discigerana"	NA	NA	NA	NA	NA
"Ancylis divisana"	NA	NA	NA	NA	NA
"Ancylis fuscociliana"	NA	NA	NA	NA	NA
"Ancylis goodelliana"	NA	NA	NA	NA	NA
"Ancylis platanana"	NA	NA	NA	NA	NA
"Ancylis semiovana"	NA	NA	NA	NA	NA
"Anisota pellucida"	NA	NA	NA	NA	NA
"Anopina ednana"	NA	NA	NA	NA	NA
"Antaeotricha decorosella"	NA	NA	NA	NA	NA
"Antaeotricha humilis"	NA	NA	NA	NA	NA
"Antaeotricha leucillana"	NA	NA	NA	NA	NA
"Antaeotricha osseella"	NA	NA	NA	NA	NA
"Antaeotricha schlaegeri"	NA	NA	NA	NA	NA
"Antaeotricha vestalis"	NA	NA	NA	NA	NA
"Apatelodes torrefacta"	NA	NA	NA	NA	NA
"Aphomia sociella"	NA	NA	NA	NA	NA
"Aphomia terrenella"	NA	NA	NA	NA	NA
"Apoda biguttata"	NA	NA	NA	NA	NA
"Apoda rectilinea"	NA	NA	NA	NA	NA
"Apoda y-inversum"	NA	NA	NA	NA	NA
"Archips argyrospila"	NA	NA	NA	NA	NA
"Arequipa turbatella"	NA	NA	NA	NA	NA
"Argyresthia calliphanes"	NA	NA	NA	NA	NA
"Argyresthia thuiella"	NA	NA	NA	NA	NA
"Argyria auratella"	NA	NA	NA	NA	NA
"Argyria critica"	NA	NA	NA	NA	NA
"Argyria lacteella"	NA	NA	NA	NA	NA
"Argyria nummulalis"	NA	NA	NA	NA	NA
"Argyria rufisignella"	NA	NA	NA	NA	NA
"Argyrotaenia alisellana"	NA	NA	NA	NA	NA
"Argyrotaenia floridana"	NA	NA	NA	NA	NA
"Argyrotaenia juglandana"	NA	NA	NA	NA	NA
"Argyrotaenia kimballi"	NA	NA	NA	NA	NA
"Argyrotaenia mariana"	NA	NA	NA	NA	NA
"Argyrotaenia quercifoliana"	NA	NA	NA	NA	NA
"Argyrotaenia tabulana"	NA	NA	NA	NA	NA
"Argyrotaenia velutinana"	NA	NA	NA	NA	NA
"Aristotelia roseosuffusella"	NA	NA	NA	NA	NA
"Aristotelia rubidella"	NA	NA	NA	NA	NA
"Aroga trialbamaculella"	NA	NA	NA	NA	NA
"Arogalea cristifasciella"	NA	NA	NA	NA	NA
"Arta olivalis"	NA	NA	NA	NA	NA
"Arta statalis"	NA	NA	NA	NA	NA
"Artace cribrarius"	NA	NA	NA	NA	NA
"Atteva aurea"	NA	NA	NA	NA	NA
"Basicladus celibatus"	NA	NA	NA	NA	NA
"Basicladus tracyi"	NA	NA	NA	NA	NA
"Battaristis nigratomella"	NA	NA	NA	NA	NA
"Battaristis vittella"	NA	NA	NA	NA	NA
"Blastobasis glandulella"	NA	NA	NA	NA	NA
"Blepharomastix ranalis"	NA	NA	NA	NA	NA
"Bucculatrix ainsliella"	NA	NA	NA	NA	NA
"Bucculatrix eupatoriella"	NA	NA	NA	NA	NA
"Bucculatrix sexnotata"	NA	NA	NA	NA	NA
"Cadra cautella"	NA	NA	NA	NA	NA
"Caloptilia blandella"	NA	NA	NA	NA	NA
"Caloptilia flavella"	NA	NA	NA	NA	NA
"Caloptilia invariabilis"	NA	NA	NA	NA	NA
"Caloptilia juglandiella"	NA	NA	NA	NA	NA
"Caloptilia porphyretica"	NA	NA	NA	NA	NA
"Caloptilia sassafrasella"	NA	NA	NA	NA	NA
"Caloptilia serotinella"	NA	NA	NA	NA	NA
"Caloptilia violacella"	NA	NA	NA	NA	NA
"Cameraria betulivora"	NA	NA	NA	NA	NA
"Cameraria caryaefoliella"	NA	NA	NA	NA	NA
"Cameraria cincinnatiella"	NA	NA	NA	NA	NA
"Cameraria hamadryadella"	NA	NA	NA	NA	NA
"Caryocolum pullatella"	NA	NA	NA	NA	NA
"Catastega aceriella"	NA	NA	NA	NA	NA
"Catocala messalina "	NA	NA	NA	NA	NA
"Catoptria latiradiellus"	NA	NA	NA	NA	NA
"Cenopis diluticostana"	NA	NA	NA	NA	NA
"Cenopis reticulatana"	NA	NA	NA	NA	NA
"Chaetaglaea rhonda"	NA	NA	NA	NA	NA
"Chaetaglaea sericea "	NA	NA	NA	NA	NA
"Chalcoela pegasalis"	NA	NA	NA	NA	NA
"Cherokeea attakullakulla"	NA	NA	NA	NA	NA
"Chimoptesis pennsylvaniana"	NA	NA	NA	NA	NA
"Chionodes formosella"	NA	NA	NA	NA	NA
"Chionodes mediofuscella"	NA	NA	NA	NA	NA
"Chionodes thoraceochrella"	NA	NA	NA	NA	NA
"Choreutis diana"	NA	NA	NA	NA	NA
"Choristoneura conflictana"	NA	NA	NA	NA	NA
"Choristoneura fumiferana"	NA	NA	NA	NA	NA
"Choristoneura obsoletana"	NA	NA	NA	NA	NA
"Choristoneura parallela"	NA	NA	NA	NA	NA
"Choristoneura rosaceana"	NA	NA	NA	NA	NA
"Choristostigma roseopennalis"	NA	NA	NA	NA	NA
"Chrysoteuchia topiarius"	NA	NA	NA	NA	NA
"Chytolita petrealis"	NA	NA	NA	NA	NA
"Cicinnus melsheimeri"	NA	NA	NA	NA	NA
"Clepsis melaleucanus"	NA	NA	NA	NA	NA
"Clepsis moeschleriana"	NA	NA	NA	NA	NA
"Clepsis peritana"	NA	NA	NA	NA	NA
"Clepsis persicana"	NA	NA	NA	NA	NA
"Clydonopteron sacculana"	NA	NA	NA	NA	NA
"Cochylis hoffmanana"	NA	NA	NA	NA	NA
"Cochylis nana"	NA	NA	NA	NA	NA
"Cochylis ringsi"	NA	NA	NA	NA	NA
"Coelostathma discopunctana"	NA	NA	NA	NA	NA
"Coenochroa bipunctella"	NA	NA	NA	NA	NA
"Coleophora albovanescens"	NA	NA	NA	NA	NA
"Coleophora biminimmaculella"	NA	NA	NA	NA	NA
"Coleophora duplicis"	NA	NA	NA	NA	NA
"Coleophora ericoides"	NA	NA	NA	NA	NA
"Coleophora lineapulvella"	NA	NA	NA	NA	NA
"Coleophora octagonella"	NA	NA	NA	NA	NA
"Coleotechnites albicostata"	NA	NA	NA	NA	NA
"Coleotechnites quercivorella"	NA	NA	NA	NA	NA
"Coleotechnites variiella"	NA	NA	NA	NA	NA
"Colomychus talis"	NA	NA	NA	NA	NA
"Conchylodes ovulalis"	NA	NA	NA	NA	NA
"Condylolomia participalis"	NA	NA	NA	NA	NA
"Condylorrhiza vestigialis"	NA	NA	NA	NA	NA
"Coptotriche citrinipennella"	NA	NA	NA	NA	NA
"Corticivora parva"	NA	NA	NA	NA	NA
"Corythophora aurea"	NA	NA	NA	NA	NA
"Crambus agitatellus"	NA	NA	NA	NA	NA
"Crambus albellus"	NA	NA	NA	NA	NA
"Crambus girardellus"	NA	NA	NA	NA	NA
"Crambus laqueatellus"	NA	NA	NA	NA	NA
"Crambus multilinellus"	NA	NA	NA	NA	NA
"Crambus pascuella"	NA	NA	NA	NA	NA
"Crambus praefectellus"	NA	NA	NA	NA	NA
"Crambus quinquareatus"	NA	NA	NA	NA	NA
"Crambus satrapellus"	NA	NA	NA	NA	NA
"Crocidophora pustuliferalis"	NA	NA	NA	NA	NA
"Crocidophora serratissimalis"	NA	NA	NA	NA	NA
"Crocidophora tuberculalis"	NA	NA	NA	NA	NA
"Cryptothelea gloverii"	NA	NA	NA	NA	NA
"Cydia albimaculana"	NA	NA	NA	NA	NA
"Cydia caryana"	NA	NA	NA	NA	NA
"Cydia latiferreana"	NA	NA	NA	NA	NA
"Cydia pomonella"	NA	NA	NA	NA	NA
"Cydia rana"	NA	NA	NA	NA	NA
"Cydia toreuta"	NA	NA	NA	NA	NA
"Daviscardia coloradella"	NA	NA	NA	NA	NA
"Decantha boreasella"	NA	NA	NA	NA	NA
"Desmia funeralis"	NA	NA	NA	NA	NA
"Desmia maculalis"	NA	NA	NA	NA	NA
"Desmia subdivisalis"	NA	NA	NA	NA	NA
"Diacme adipaloides"	NA	NA	NA	NA	NA
"Diacme elealis"	NA	NA	NA	NA	NA
"Diaphania hyalinata"	NA	NA	NA	NA	NA
"Diaphania nitidalis"	NA	NA	NA	NA	NA
"Diastictis argyralis"	NA	NA	NA	NA	NA
"Diastictis pseudargyralis"	NA	NA	NA	NA	NA
"Diastictis ventralis"	NA	NA	NA	NA	NA
"Diathrausta reconditalis"	NA	NA	NA	NA	NA
"Diatraea crambidoides"	NA	NA	NA	NA	NA
"Diatraea evanescens"	NA	NA	NA	NA	NA
"Dichomeris flavocostella"	NA	NA	NA	NA	NA
"Dichomeris georgiella"	NA	NA	NA	NA	NA
"Dichomeris inversella"	NA	NA	NA	NA	NA
"Dichomeris ligulella"	NA	NA	NA	NA	NA
"Dichomeris marginella"	NA	NA	NA	NA	NA
"Dichomeris punctidiscella"	NA	NA	NA	NA	NA
"Dichomeris punctipennella"	NA	NA	NA	NA	NA
"Dichomeris setosella"	NA	NA	NA	NA	NA
"Dichomeris xanthoa"	NA	NA	NA	NA	NA
"Dichrorampha bittana"	NA	NA	NA	NA	NA
"Dichrorampha incanana"	NA	NA	NA	NA	NA
"Dicymolomia julianalis"	NA	NA	NA	NA	NA
"Dioryctria amatella"	NA	NA	NA	NA	NA
"Dioryctria clarioralis"	NA	NA	NA	NA	NA
"Dioryctria disclusa"	NA	NA	NA	NA	NA
"Dioryctria pygmaeella"	NA	NA	NA	NA	NA
"Dioryctria taedae"	NA	NA	NA	NA	NA
"Dioryctria taedivorella"	NA	NA	NA	NA	NA
"Dioryctria zimmermani"	NA	NA	NA	NA	NA
"Diploschizia impigritella"	NA	NA	NA	NA	NA
"Doleromorpha porphyria"	NA	NA	NA	NA	NA
"Donacaula longirostrallus"	NA	NA	NA	NA	NA
"Donacaula melinellus"	NA	NA	NA	NA	NA
"Donacaula tripunctellus"	NA	NA	NA	NA	NA
"Duospina trichella"	NA	NA	NA	NA	NA
"Dyseriocrania griseocapitella"	NA	NA	NA	NA	NA
"Dysodia oculatana"	NA	NA	NA	NA	NA
"Ecdytolopha insiticiana"	NA	NA	NA	NA	NA
"Ecliptopera atricolorata"	NA	NA	NA	NA	NA
"Eido trimaculella"	NA	NA	NA	NA	NA
"Elasmopalpus lignosellus"	NA	NA	NA	NA	NA
"Elophila gyralis"	NA	NA	NA	NA	NA
"Elophila icciusalis"	NA	NA	NA	NA	NA
"Elophila obliteralis"	NA	NA	NA	NA	NA
"Emmelina monodactyla"	NA	NA	NA	NA	NA
"Endothenia hebesana"	NA	NA	NA	NA	NA
"Endothenia montanana"	NA	NA	NA	NA	NA
"Eoreuma densella"	NA	NA	NA	NA	NA
"Ephestia elutella"	NA	NA	NA	NA	NA
"Ephestia kuehniella"	NA	NA	NA	NA	NA
"Ephestiodes infimella"	NA	NA	NA	NA	NA
"Epiblema abruptana"	NA	NA	NA	NA	NA
"Epiblema exacerbatricana"	NA	NA	NA	NA	NA
"Epiblema infelix"	NA	NA	NA	NA	NA
"Epiblema insidiosana"	NA	NA	NA	NA	NA
"Epiblema obfuscana"	NA	NA	NA	NA	NA
"Epiblema otiosana"	NA	NA	NA	NA	NA
"Epiblema praesumptiosa"	NA	NA	NA	NA	NA
"Epiblema scudderiana"	NA	NA	NA	NA	NA
"Epiblema strenuana"	NA	NA	NA	NA	NA
"Epicallima argenticinctella"	NA	NA	NA	NA	NA
"Epimartyria auricrinella"	NA	NA	NA	NA	NA
"Epinotia rectiplicana"	NA	NA	NA	NA	NA
"Epinotia sotipena"	NA	NA	NA	NA	NA
"Epipagis huronalis"	NA	NA	NA	NA	NA
"Epipaschia superatalis"	NA	NA	NA	NA	NA
"Episimus argutana"	NA	NA	NA	NA	NA
"Ethmia longimaculella"	NA	NA	NA	NA	NA
"Ethmia zelleriella"	NA	NA	NA	NA	NA
"Euchlaena deductaria"	NA	NA	NA	NA	NA
"Euclemensia bassettella"	NA	NA	NA	NA	NA
"Eucosma adamantana"	NA	NA	NA	NA	NA
"Eucosma agricolana"	NA	NA	NA	NA	NA
"Eucosma circulana"	NA	NA	NA	NA	NA
"Eucosma cocana"	NA	NA	NA	NA	NA
"Eucosma derelicta"	NA	NA	NA	NA	NA
"Eucosma dorsisignatana"	NA	NA	NA	NA	NA
"Eucosma fraudabilis"	NA	NA	NA	NA	NA
"Eucosma giganteana"	NA	NA	NA	NA	NA
"Eucosma graciliana"	NA	NA	NA	NA	NA
"Eucosma quinquemaculana"	NA	NA	NA	NA	NA
"Eucosma robinsonana"	NA	NA	NA	NA	NA
"Eucosma rusticana"	NA	NA	NA	NA	NA
"Eucosma sombreana"	NA	NA	NA	NA	NA
"Eucosma tocullionana"	NA	NA	NA	NA	NA
"Eudonia heterosalis"	NA	NA	NA	NA	NA
"Eudonia lugubralis"	NA	NA	NA	NA	NA
"Eudonia strigalis"	NA	NA	NA	NA	NA
"Eugnosta sartana"	NA	NA	NA	NA	NA
"Eulepte anticostalis"	NA	NA	NA	NA	NA
"Eulia ministrana"	NA	NA	NA	NA	NA
"Eulogia ochrifrontella"	NA	NA	NA	NA	NA
"Eumarozia malachitana"	NA	NA	NA	NA	NA
"Eupsilia new species"	NA	NA	NA	NA	NA
"Eustixia pupula"	NA	NA	NA	NA	NA
"Euthyatira pudens"	NA	NA	NA	NA	NA
"Euzophera habrella"	NA	NA	NA	NA	NA
"Euzophera ostricolorella"	NA	NA	NA	NA	NA
"Euzophera semifuneralis"	NA	NA	NA	NA	NA
"Evergestis pallidata"	NA	NA	NA	NA	NA
"Evergestis rimosalis"	NA	NA	NA	NA	NA
"Evergestis unimacula"	NA	NA	NA	NA	NA
"Exoteleia pinifoliella"	NA	NA	NA	NA	NA
"Fabiola edithella"	NA	NA	NA	NA	NA
"Fabiola tecta"	NA	NA	NA	NA	NA
"Fascista cercerisella"	NA	NA	NA	NA	NA
"Fascista quinella"	NA	NA	NA	NA	NA
"Filatima ornatifimbriella"	NA	NA	NA	NA	NA
"Filatima persicaeella"	NA	NA	NA	NA	NA
"Filatima pseudacaciella"	NA	NA	NA	NA	NA
"Fissicrambus mutabilis"	NA	NA	NA	NA	NA
"Framinghamia helvalis"	NA	NA	NA	NA	NA
"Galasa nigrinodis"	NA	NA	NA	NA	NA
"Galleria mellonella"	NA	NA	NA	NA	NA
"Geina buscki"	NA	NA	NA	NA	NA
"Geina tenuidactyla"	NA	NA	NA	NA	NA
"Geshna cannalis"	NA	NA	NA	NA	NA
"Givira anna"	NA	NA	NA	NA	NA
"Givira francesca"	NA	NA	NA	NA	NA
"Glaphyria cappsi"	NA	NA	NA	NA	NA
"Glaphyria glaphyralis"	NA	NA	NA	NA	NA
"Glaphyria sequistrialis"	NA	NA	NA	NA	NA
"Glyphidocera dimorphella"	NA	NA	NA	NA	NA
"Glyphidocera lactiflosella"	NA	NA	NA	NA	NA
"Glyphidocera meyrickella"	NA	NA	NA	NA	NA
"Glyphodes pyloalis"	NA	NA	NA	NA	NA
"Glyptocera consobrinella"	NA	NA	NA	NA	NA
"Gnorimoschema gallaeasterella"	NA	NA	NA	NA	NA
"Gnorimoschema gallaesolidaginis"	NA	NA	NA	NA	NA
"Grapholita eclipsana"	NA	NA	NA	NA	NA
"Grapholita molesta"	NA	NA	NA	NA	NA
"Grapholita packardi"	NA	NA	NA	NA	NA
"Grapholita prunivora"	NA	NA	NA	NA	NA
"Gretchena bolliana"	NA	NA	NA	NA	NA
"Gretchena concubitana"	NA	NA	NA	NA	NA
"Gymnandrosoma punctidiscanum"	NA	NA	NA	NA	NA
"Gypsonoma fasciolana"	NA	NA	NA	NA	NA
"Habrosyne gloriosa"	NA	NA	NA	NA	NA
"Habrosyne scripta"	NA	NA	NA	NA	NA
"Hahncappsia mancalis"	NA	NA	NA	NA	NA
"Hahncappsia marculenta"	NA	NA	NA	NA	NA
"Hahncappsia neobliteralis"	NA	NA	NA	NA	NA
"Hahncappsia neomarculenta"	NA	NA	NA	NA	NA
"Haimbachia placidella"	NA	NA	NA	NA	NA
"Haimbachia squamulella"	NA	NA	NA	NA	NA
"Harrisina americana"	NA	NA	NA	NA	NA
"Heliozela aesella"	NA	NA	NA	NA	NA
"Hellinsia homodactylus"	NA	NA	NA	NA	NA
"Hellinsia inquinatus"	NA	NA	NA	NA	NA
"Hellinsia kellicottii"	NA	NA	NA	NA	NA
"Hellula phidilealis"	NA	NA	NA	NA	NA
"Hellula rogatalis"	NA	NA	NA	NA	NA
"Henricus contrastana"	NA	NA	NA	NA	NA
"Herpetogramma abdominalis"	NA	NA	NA	NA	NA
"Herpetogramma aeglealis"	NA	NA	NA	NA	NA
"Herpetogramma bipunctalis"	NA	NA	NA	NA	NA
"Herpetogramma pertextalis"	NA	NA	NA	NA	NA
"Herpetogramma theseusalis"	NA	NA	NA	NA	NA
"Herpetogramma thestealis"	NA	NA	NA	NA	NA
"Heterogenea shurtleffi"	NA	NA	NA	NA	NA
"Heteropacha rileyana"	NA	NA	NA	NA	NA
"Holophysis emblemella"	NA	NA	NA	NA	NA
"Homadaula anisocentra"	NA	NA	NA	NA	NA
"Homoeosoma asylonnastes"	NA	NA	NA	NA	NA
"Homoeosoma deceptorium"	NA	NA	NA	NA	NA
"Homosetia argentinotella"	NA	NA	NA	NA	NA
"Homosetia costisignella"	NA	NA	NA	NA	NA
"Homosetia fasciella"	NA	NA	NA	NA	NA
"Hulda impudens"	NA	NA	NA	NA	NA
"Hyblaea puera"	NA	NA	NA	NA	NA
"Hybroma servulella"	NA	NA	NA	NA	NA
"Hymenia perspectalis"	NA	NA	NA	NA	NA
"Hypsopygia binodulalis"	NA	NA	NA	NA	NA
"Hypsopygia costalis"	NA	NA	NA	NA	NA
"Hypsopygia olinalis"	NA	NA	NA	NA	NA
"Hypsopygia thymetusalis"	NA	NA	NA	NA	NA
"Idia concisa of authors"	NA	NA	NA	NA	NA
"Inga cretacea"	NA	NA	NA	NA	NA
"Inga sparsiciliella"	NA	NA	NA	NA	NA
"Inguromorpha basalis"	NA	NA	NA	NA	NA
"Isa textula"	NA	NA	NA	NA	NA
"Isochaetes beutenmuelleri"	NA	NA	NA	NA	NA
"Kearfottia albifasciella"	NA	NA	NA	NA	NA
"Lacosoma chiridota"	NA	NA	NA	NA	NA
"Laetilia myersella"	NA	NA	NA	NA	NA
"Lagoa pyxidifera"	NA	NA	NA	NA	NA
"Larisa subsolana"	NA	NA	NA	NA	NA
"Leptosteges vestaliella"	NA	NA	NA	NA	NA
"Leucania phragmitidicola "	NA	NA	NA	NA	NA
"Leucanthiza amphicarpeaefoliella"	NA	NA	NA	NA	NA
"Lipocosma adelalis"	NA	NA	NA	NA	NA
"Lipocosma sicalis"	NA	NA	NA	NA	NA
"Lithacodes fasciola"	NA	NA	NA	NA	NA
"Lithacodes fiskeanus"	NA	NA	NA	NA	NA
"Loxostege commixtalis"	NA	NA	NA	NA	NA
"Loxostegopsis merrickalis"	NA	NA	NA	NA	NA
"Lygropia rivulalis"	NA	NA	NA	NA	NA
"Lygropia tripunctata"	NA	NA	NA	NA	NA
"Lyonetia latistrigella"	NA	NA	NA	NA	NA
"Machimia tentoriferella"	NA	NA	NA	NA	NA
"Macrorrhinia ochrella"	NA	NA	NA	NA	NA
"Malacosoma americana"	NA	NA	NA	NA	NA
"Martyringa latipennis"	NA	NA	NA	NA	NA
"Mathildana flipria"	NA	NA	NA	NA	NA
"Mathildana newmanella"	NA	NA	NA	NA	NA
"Mea bipunctella"	NA	NA	NA	NA	NA
"Megalopyge opercularis"	NA	NA	NA	NA	NA
"Melitara prodenialis"	NA	NA	NA	NA	NA
"Melittia cucurbitae"	NA	NA	NA	NA	NA
"Menesta melanella"	NA	NA	NA	NA	NA
"Meroptera pravella"	NA	NA	NA	NA	NA
"Metendothenia separatana"	NA	NA	NA	NA	NA
"Metzneria lappella"	NA	NA	NA	NA	NA
"Mompha eloisella"	NA	NA	NA	NA	NA
"Monochroa disconotella"	NA	NA	NA	NA	NA
"Monochroa pullusella"	NA	NA	NA	NA	NA
"Monoleuca semifascia"	NA	NA	NA	NA	NA
"Monopis dorsistrigella"	NA	NA	NA	NA	NA
"Monopis marginistrigella"	NA	NA	NA	NA	NA
"Monopis pavlovski"	NA	NA	NA	NA	NA
"Monopis pavlovski "	NA	NA	NA	NA	NA
"Monoptilota pergratialis"	NA	NA	NA	NA	NA
"Montescardia fuscofasciella"	NA	NA	NA	NA	NA
"Moodna ostrinella"	NA	NA	NA	NA	NA
"Moodna pallidostrinella"	NA	NA	NA	NA	NA
"Natada nasoni"	NA	NA	NA	NA	NA
"Neodactria caliginosellus"	NA	NA	NA	NA	NA
"Neodactria luteolellus"	NA	NA	NA	NA	NA
"Neodactria modestellus"	NA	NA	NA	NA	NA
"Neohelvibotys neohelvialis"	NA	NA	NA	NA	NA
"Neoprocris floridana"	NA	NA	NA	NA	NA
"Neurobathra strigifinitella"	NA	NA	NA	NA	NA
"Niditinea fuscella"	NA	NA	NA	NA	NA
"Nomophila nearctica"	NA	NA	NA	NA	NA
"Norape ovina"	NA	NA	NA	NA	NA
"Oidaematophorus eupatorii"	NA	NA	NA	NA	NA
"Oiketicus abbotii"	NA	NA	NA	NA	NA
"Olceclostera angelica"	NA	NA	NA	NA	NA
"Olethreutes appendiceum"	NA	NA	NA	NA	NA
"Olethreutes astrologana"	NA	NA	NA	NA	NA
"Olethreutes ferriferana"	NA	NA	NA	NA	NA
"Olethreutes hippocastanum"	NA	NA	NA	NA	NA
"Omphalocera munroei"	NA	NA	NA	NA	NA
"Oneida lunulalis"	NA	NA	NA	NA	NA
"Oreana unicolorella"	NA	NA	NA	NA	NA
"Ortholepis jugosella"	NA	NA	NA	NA	NA
"Osminia ruficornis"	NA	NA	NA	NA	NA
"Packardia ceanothi"	NA	NA	NA	NA	NA
"Packardia elegans"	NA	NA	NA	NA	NA
"Packardia geminata"	NA	NA	NA	NA	NA
"Palpita illibalis"	NA	NA	NA	NA	NA
"Palpita kimballi"	NA	NA	NA	NA	NA
"Palpita magniferalis"	NA	NA	NA	NA	NA
"Palpita quadristigmalis"	NA	NA	NA	NA	NA
"Pandemis limitata"	NA	NA	NA	NA	NA
"Pantographa limata"	NA	NA	NA	NA	NA
"Paonias excaecatus"	NA	NA	NA	NA	NA
"Paralobesia liriodendrana"	NA	NA	NA	NA	NA
"Paralobesia viteana"	NA	NA	NA	NA	NA
"Paranthrene asilipennis"	NA	NA	NA	NA	NA
"Parapediasia decorellus"	NA	NA	NA	NA	NA
"Parapediasia teterrella"	NA	NA	NA	NA	NA
"Paraplatyptilia carolina"	NA	NA	NA	NA	NA
"Parapoynx seminealis"	NA	NA	NA	NA	NA
"Parornix geminatella"	NA	NA	NA	NA	NA
"Parornix vicinella"	NA	NA	NA	NA	NA
"Pediasia trisecta"	NA	NA	NA	NA	NA
"Pelochrista fiskeana"	NA	NA	NA	NA	NA
"Pelochrista fratruelis"	NA	NA	NA	NA	NA
"Pelochrista pallidipalpana"	NA	NA	NA	NA	NA
"Pennisetia marginatum"	NA	NA	NA	NA	NA
"Penthesilea sacculalis"	NA	NA	NA	NA	NA
"Peoria approximella"	NA	NA	NA	NA	NA
"Peoria longipalpella"	NA	NA	NA	NA	NA
"Peoria luteicostella"	NA	NA	NA	NA	NA
"Perimede erransella"	NA	NA	NA	NA	NA
"Phaneta parmatana"	NA	NA	NA	NA	NA
"Phaneta radiatana"	NA	NA	NA	NA	NA
"Phtheochroa birdana"	NA	NA	NA	NA	NA
"Phthorimaea operculella"	NA	NA	NA	NA	NA
"Phycitodes mucidella"	NA	NA	NA	NA	NA
"Phycitodes reliquella"	NA	NA	NA	NA	NA
"Phyllonorycter argentifimbriella"	NA	NA	NA	NA	NA
"Phyllonorycter caryaealbella"	NA	NA	NA	NA	NA
"Phyllonorycter lucidicostella"	NA	NA	NA	NA	NA
"Phyllonorycter martiella"	NA	NA	NA	NA	NA
"Pilocrocis ramentalis"	NA	NA	NA	NA	NA
"Platynota flavedana"	NA	NA	NA	NA	NA
"Platynota idaeusalis"	NA	NA	NA	NA	NA
"Platynota rostrana"	NA	NA	NA	NA	NA
"Pleuroptya silicalis"	NA	NA	NA	NA	NA
"Plodia interpunctella"	NA	NA	NA	NA	NA
"Plutella xylostella"	NA	NA	NA	NA	NA
"Pococera asperatella"	NA	NA	NA	NA	NA
