"dataset","lon","lat","landcover"
"iNat",-97.0401570974,49.8118052626,15
"iNat",-82.445655,42.0839278333,17
"iNat",-83.5613667226,42.7586274305,14
"iNat",-83.7041633333,42.2567716667,17
"iNat",-71.8145216667,42.43875,6
"iNat",-73.9757580556,40.7659280556,17
"iNat",-99.6762466431,18.8311519623,17
"iNat",-71.7879116667,42.2882383333,17
"iNat",-73.8767903648,40.8490204814,17
"iNat",-83.0323817709,40.079961825,18
"iNat",-83.94521396,41.9719510121,5
"iNat",-83.945192503,41.9720830985,5
"iNat",-96.0137329102,36.1838645935,17
"iNat",-69.3330768,44.61223383,17
"iNat",-92.3696883333,38.9443033333,5
"iNat",-75.716285482,45.4150038112,17
"iNat",-83.393227,42.2828559,17
"iNat",-82.1911222222,29.5677194444,7
"iNat",-83.393221,42.2828569,17
"iNat",-83.3932088,42.2828584,17
"iNat",-81.1777418817,42.806985453,15
"iNat",-93.2357397045,50.6404676004,17
"iNat",-79.3591511474,44.2916175218,15
"iNat",-90.0101861167,29.891695,17
"iNat",-75.7953189331,45.334652482,17
"iNat",-74.1521138333,41.779525,5
"iNat",-75.6189647536,45.3332602544,1
"iNat",-85.0490709767,45.4628881093,5
"iNat",-79.91438154,45.43757852,17
"iNat",-81.592055,44.2940166667,16
"iNat",-79.6511533333,43.510945,17
"iNat",-79.7048873641,44.1839193413,15
"iNat",-78.1854144349,44.4845308148,15
"iNat",-79.33535,43.678445,17
"iNat",-80.259025,43.1509388333,17
"iNat",-80.4187754621,44.5302852764,15
"iNat",-74.0942131968,42.7154258448,17
"iNat",-79.4213790894,46.3235359192,17
"iNat",-73.6526558659,42.7932726378,6
"iNat",-79.2392604053,43.7181392412,17
"iNat",-73.159901742,44.5485135634,17
"iNat",-78.7475068868,42.7019301709,15
"iNat",-71.3241126418,42.4041989809,17
"iNat",-97.1927622857,49.8611806172,17
"iNat",-97.9192429018,50.2273029384,10
"iNat",-72.8993254138,44.3516755762,5
"iNat",-83.080871582,42.3746185303,17
"iNat",-80.2822033333,43.3196016667,17
"iNat",-74.0838305,41.264225,5
"iNat",-80.5201368313,43.9872315293,15
"iNat",-97.0477361667,49.830845,17
"iNat",-95.184395,29.6443366667,17
"iNat",-80.6449980826,46.5401542397,1
"iNat",-75.4028334841,40.1992333151,17
"iNat",-71.2164234578,43.0379324347,18
"iNat",-71.5927772038,42.2704355373,14
"iNat",-79.9395772163,44.3206112087,17
"iNat",-72.826642847,41.5364881588,17
"iNat",-83.8657694444,42.2514111111,14
"iNat",-66.8702774048,45.9441680908,18
"iNat",-81.27108,43.0124277833,15
"iNat",-81.2701391673,43.0122274226,6
"iNat",-81.2697,43.0121333333,6
"iNat",-76.5163879395,42.311668396,5
"iNat",-78.79226,45.0450666667,6
"iNat",-73.8251924546,40.6158351936,5
"iNat",-75.73277281,45.36742918,17
"iNat",-80.27226046,25.65226265,18
"iNat",-80.6162637981,43.4922166435,5
"iNat",-69.20665,44.0238638333,14
"iNat",-80.3975198397,25.6096490721,17
"iNat",-75.8528087,45.27273031,15
"iNat",-73.8249996751,40.6164825983,10
"iNat",-80.3877172619,43.19173927,1
"iNat",-81.8458200454,42.2648983112,17
"iNat",-73.9297633333,40.79513,0
"iNat",-71.3275702655,42.3101234641,17
"iNat",-71.1993783333,42.3330083333,17
"iNat",-81.633852,44.187692,17
"iNat",-75.0508028333,39.65583,17
"iNat",-73.9294766,40.5966918,17
"iNat",-74.1022337023,41.7368875394,14
"iNat",-96.9850422262,32.6243693261,10
"iNat",-71.102238223,42.3550537415,17
"iNat",-69.5723960549,44.3147354296,6
"iNat",-71.221544724,42.2182362713,17
"iNat",-79.1555248574,44.4266539766,17
"iNat",-98.4078152389,18.5387067778,4
"iNat",-97.752175,30.7056116667,10
"iNat",-82.63015,41.7590305556,5
"iNat",-96.7657453381,17.043826743,5
"iNat",-71.5975585767,42.2692103126,17
"iNat",-72.3394445282,42.56305366,17
"iNat",-70.6253666667,42.9681466667,16
"iNat",-76.6526941815,44.6511081313,18
"iNat",-79.24523241,43.97087627,17
"iNat",-70.6252833333,42.9687533333,16
"iNat",-93.211975,30.1905333333,17
"iNat",-72.5364390924,44.359180296,5
"iNat",-93.2300338745,30.1678829193,17
"iNat",-87.0337338716,38.9518900098,15
"iNat",-80.6742947829,43.4098187741,17
"iNat",-87.0081173,35.69016486,17
"iNat",-79.4252274204,43.6504046088,17
"iNat",-96.7656101878,17.0437840981,5
"iNat",-79.4252043196,43.6504374962,17
"iNat",-82.9351751,42.325702,17
"iNat",-79.8108825684,43.2396202087,17
"iNat",-85.78868,31.3057916667,15
"iNat",-85.6436466667,31.3815633333,6
"iNat",-90.8870863169,16.8225703948,17
"iNat",-90.9363515208,30.544481311,14
"iNat",-72.1479889,45.2664863,17
"iNat",-90.936338603,30.5444713575,14
"iNat",-78.3427824174,42.4671583856,1
"iNat",-90.9365658815,30.5443992191,14
"iNat",-80.0324922055,43.4649363109,6
"iNat",-85.9733964,32.7054143,5
"iNat",-93.1981201172,30.2656116486,14
"iNat",-75.964878322,45.3290910907,5
"iNat",-75.7007366667,45.4183416667,17
"iNat",-72.0562075172,41.5661964147,17
"iNat",-96.943526,19.520142,6
"iNat",-77.63353,44.1029888333,6
"iNat",-83.0728653154,42.2622636181,5
"iNat",-83.0725069323,42.2625133838,5
"iNat",-90.118414,30.469652,3
"iNat",-97.0278965596,50.0404986351,17
"iNat",-96.94361,19.520001,6
"iNat",-83.8863049484,42.3261649321,17
"iNat",-88.8618493,37.4078095,17
"iNat",-97.283425,32.887395,10
"iNat",-79.2498633333,43.1150638333,17
"iNat",-81.088336278,29.3504496321,3
"iNat",-71.3063366667,42.729905,6
"iNat",-71.3151321411,42.515789032,10
"iNat",-71.315246582,42.5158882141,10
"iNat",-76.996887,42.8439588,14
"iNat",-85.6531762798,45.0943471212,5
"iNat",-79.705136139,43.4043374705,17
"iNat",-80.55558566,42.6474077061,15
"iNat",-85.9966883333,46.243345,14
"iNat",-85.32085049,42.49100566,10
"iNat",-80.972275,46.4397883333,17
"iNat",-79.0311283677,44.3421325234,15
"iNat",-73.62447894,40.62306584,17
"iNat",-84.6881484985,44.6497383118,14
"iNat",-79.0883603,43.0746853,17
"iNat",-73.9854133333,40.6463783333,17
"iNat",-97.7896413964,26.1914456235,7
"iNat",-75.65598529,45.37573112,17
"iNat",-83.0427780151,42.0313873291,2
"iNat",-73.8269115328,43.5426091573,5
"iNat",-74.0247533005,40.7549235318,18
"iNat",-78.9434593315,42.9568002835,18
"iNat",-73.3403777797,42.5394247659,17
"iNat",-78.484461853,43.0155823155,5
"iNat",-84.6762729954,41.7011107946,5
"iNat",-82.512326,42.0661792,15
"iNat",-81.2462071991,43.0301724498,5
"iNat",-79.7035013889,43.4214847222,17
"iNat",-73.8932716667,40.7061083333,17
"iNat",-73.62427955,40.62298202,17
"iNat",-72.5776208853,42.3330323938,14
"iNat",-95.07218739,29.59406839,14
"iNat",-85.4874320236,43.6938634934,17
"iNat",-79.3198822189,45.0650603307,17
"iNat",-71.31965896,42.10830721,6
"iNat",-70.5433911738,41.9197233394,6
"iNat",-79.9312701286,43.5088981215,6
"iNat",-79.3394470215,43.656665802,17
"iNat",-81.5154738352,28.8086232031,15
"iNat",-76.46043074,38.25239223,17
"iNat",-80.1692749646,45.3381616832,8
"iNat",-95.9220283333,41.1837966667,10
"iNat",-93.3730208316,44.865909582,17
"iNat",-95.9217373096,41.1838753056,10
"iNat",-80.210105,43.530925,17
"iNat",-82.9910350424,42.3046144184,17
"iNat",-71.490745,41.73985,17
"iNat",-83.0322189331,42.0411109924,14
"iNat",-82.9910428131,42.3045915442,17
"iNat",-86.8087616667,39.0442388333,5
"iNat",-80.1201715228,40.2730908338,17
"iNat",-91.2515818783,43.9445638229,17
"iNat",-76.4592666626,42.4622955322,15
"iNat",-91.2515352986,43.9445022796,17
"iNat",-72.8456420898,41.5865898132,17
"iNat",-95.1979716154,32.2657046587,15
"iNat",-87.6335867374,41.9155143985,17
"iNat",-81.2863386702,42.9665980255,17
"iNat",-79.305364677,43.6876192657,17
"iNat",-76.3494036205,42.968251911,5
"iNat",-94.9546051025,32.5414352417,17
"iNat",-80.96692936,43.37106533,17
"iNat",-82.9940032959,42.0212287903,15
"iNat",-79.3274938785,43.6784340348,16
"iNat",-88.17508,30.6768883333,17
"iNat",-82.4017633333,30.25515,3
"iNat",-97.1619555,49.8666616667,17
"iNat",-81.2725194065,41.3113141408,5
"iNat",-70.9519042969,42.1578903198,5
"iNat",-79.122294467,35.865650028,6
"iNat",-79.4547877883,43.8786444937,6
"iNat",-73.9966583252,40.7016906738,17
"iNat",-82.5196037,40.0681192,17
"iNat",-84.0410354175,39.186878361,15
"iNat",-81.1537082121,25.8700461011,14
"iNat",-84.105779386,39.1624943106,5
"iNat",-73.9874958247,40.7050331944,17
"iNat",-79.413825,43.9314383333,5
"iNat",-76.9508216667,38.9143966667,14
"iNat",-79.4412732159,43.6858980288,17
"iNat",-79.3258330928,43.7501610293,17
"iNat",-93.1980761003,30.0206792787,17
"iNat",-77.1100695,38.6353916667,0
"iNat",-79.10649851,43.81966781,17
"iNat",-79.31392,43.67855,17
"iNat",-79.2536352958,43.9734775572,16
"iNat",-72.4103916667,42.4697333333,5
"iNat",-78.41070418,40.46764406,17
"iNat",-79.47130333,43.66658791,17
"iNat",-75.6784283333,45.4191333333,17
"iNat",-85.47753,43.70705,17
"iNat",-79.8632681169,43.4968741601,17
"iNat",-80.4803019166,43.4635155003,5
"iNat",-72.788058,43.4309285,10
"iNat",-82.5852974598,42.3095342657,15
"iNat",-80.15864033,40.62344919,17
"iNat",-79.3581916667,43.7868,17
"iNat",-97.6223629354,30.5653504435,9
"iNat",-79.4524642493,43.8765698947,18
"iNat",-79.3603021148,43.7148573121,17
"iNat",-73.9747419622,40.7654515318,17
"iNat",-81.1007850787,42.8421656533,15
"iNat",-83.0646814623,42.2875473205,17
"iNat",-77.3132449855,42.7823097306,8
"iNat",-76.5642088652,39.1685299622,17
"iNat",-81.885606274,42.4339271091,17
"iNat",-81.8856190145,42.4339266142,17
"iNat",-72.5256466667,43.1322,10
"iNat",-75.1923533333,39.8283666667,17
"iNat",-81.8856233731,42.4339125094,17
"iNat",-97.0826688,49.857328,17
"iNat",-68.9082489014,44.3533096313,1
"iNat",-72.3068578541,43.7136399116,17
"iNat",-81.31073798,43.01653693,17
"iNat",-81.2390917407,42.9672202222,17
"iNat",-97.1280666813,49.8348255098,17
"iNat",-79.700745,43.5283966667,16
"iNat",-89.1606790805,48.5613598266,5
"iNat",-83.39325898,42.28272809,17
"iNat",-79.2519454956,43.7419433594,17
"iNat",-96.1479165242,50.2884022547,15
"iNat",-82.8280563354,42.1655540466,17
"iNat",-75.7109451294,45.3594322205,17
"iNat",-79.4625725573,43.9150954338,5
"iNat",-72.3045355066,42.1842211965,1
"iNat",-78.93085883,43.91039523,17
"iNat",-77.4542083333,46.0035666667,8
"iNat",-77.4544966667,46.00315555,6
"iNat",-79.381685704,43.6398143056,17
"iNat",-88.38046588,42.96629434,5
"iNat",-73.7422488142,44.4262495889,17
"iNat",-74.4518921,45.55831,17
"iNat",-85.1185680181,45.1918506635,15
"iNat",-76.783975,39.0846166667,5
"iNat",-79.355579177,43.677346115,17
"iNat",-77.6957872266,44.0030037385,17
"iNat",-96.76452,17.0407083333,5
"iNat",-96.764795,17.04157,8
"iNat",-96.7650316667,17.0421666667,8
"iNat",-85.5573937446,42.8193370362,15
"iNat",-80.228406748,40.5907959365,17
"iNat",-72.4105,42.469555,5
"iNat",-80.4101552814,43.4485447688,17
"iNat",-86.2122913109,36.6366865366,5
"iNat",-88.149406,41.308845,17
"iNat",-79.3336105347,43.7558326721,17
"iNat",-79.3660667198,43.7076135064,17
"iNat",-79.2720613071,44.0359333205,17
"iNat",-81.2463561768,42.7405193827,15
"iNat",-79.2732533813,43.1115911882,5
"iNat",-75.8649168165,45.4248400299,15
"iNat",-79.673048576,43.269647574,18
"iNat",-87.53072436,41.7379147,17
"iNat",-76.5237859614,42.4635379855,5
"iNat",-87.9061883333,36.6159283333,5
"iNat",-87.9160533333,36.6143216667,5
"iNat",-72.41027,42.4698366667,5
"iNat",-71.9671038632,42.8583998513,6
"iNat",-82.0766,46.1133916667,17
"iNat",-73.5731068,45.4789598,17
"iNat",-83.6490493175,35.6792118587,17
"iNat",-75.2466706427,45.3324384962,17
"iNat",-72.8496687417,41.3612719069,17
"iNat",-81.3204220756,42.9975402016,17
"iNat",-73.5736083984,45.4791679382,17
"iNat",-74.5213666414,40.6953539597,17
"iNat",-74.0057472512,40.6493297108,10
"iNat",-86.2841223647,43.4563948727,17
"iNat",-86.2840976381,43.4565677913,17
"iNat",-78.24760333,44.33983727,6
"iNat",-86.6350633333,41.8782533333,5
"iNat",-96.575050354,33.2028541565,5
"iNat",-84.27919886,30.50414643,17
"iNat",-79.2435995756,42.0961730166,17
"iNat",-72.505875,44.2622883333,15
"iNat",-97.8835110524,30.0185043537,8
"iNat",-77.9190915,44.05910384,15
"iNat",-74.0305285071,40.8735814258,17
"iNat",-76.274945112,39.6882295004,15
"iNat",-97.5584277889,49.6652846246,15
"iNat",-99.2208333333,19.5155783333,17
"iNat",-84.3633746356,37.9024016291,5
"iNat",-79.9509811401,43.0683441162,17
"iNat",-84.3242764138,42.0619562749,14
"iNat",-72.1483607524,43.626611832,18
"iNat",-79.9438633333,44.0422861667,5
"iNat",-81.0041999,34.9370261,17
"iNat",-80.305603774,43.3977702745,17
"iNat",-83.281595,42.8283583333,17
"iNat",-82.73747123,39.8708396,15
"iNat",-85.8378448198,38.2358551195,18
"iNat",-80.42688,26.0530166667,17
"iNat",-84.4859818399,39.0681412971,17
"iNat",-82.5867216667,42.0441778333,17
"iNat",-97.6911383333,34.607125,5
"iNat",-78.0566555,44.9224283333,17
"iNat",-72.0525445,40.995525,17
"iNat",-81.52500491,41.21772554,17
"iNat",-68.71993333,45.4071,6
"iNat",-72.2177872249,41.709907623,17
"iNat",-71.0045266277,42.3697219569,17
"iNat",-75.1924972534,40.01222229,17
"iNat",-70.1730716667,41.2896383333,10
"iNat",-75.5132740804,45.4368210847,8
"iNat",-74.5214663,40.69530133,17
"iNat",-80.008255262,43.2778544259,5
"iNat",-72.2852866126,41.8211697135,6
"iNat",-73.7301027778,41.454875,5
"iNat",-73.7332305556,41.4532277778,5
"iNat",-71.8112416667,42.3901866667,5
"iNat",-97.7278042586,30.1746466058,3
"iNat",-93.2488174438,30.1873855591,17
"iNat",-99.3373947144,49.6351737976,15
"iNat",-80.0088184421,43.2356759767,5
"iNat",-99.386138916,49.6323127747,15
"iNat",-85.8322259154,38.2426073083,15
"iNat",-73.8644616979,42.7184634453,17
"iNat",-96.975479126,19.4273376465,17
"iNat",-80.4450533333,43.2856833333,17
"iNat",-80.4451216667,43.2856133333,17
"iNat",-73.9700206567,40.6887880134,17
"iNat",-86.9059753418,36.0608863831,5
"iNat",-88.086709601,41.94788606,17
"iNat",-86.9926571977,36.1480120625,5
"iNat",-81.4568199,46.6206715,17
"iNat",-81.7449333333,39.82463,10
"iNat",-71.0719820671,42.3678379879,17
"iNat",-76.2214354078,44.8280350604,5
"iNat",-79.5579660367,45.1184985528,6
"iNat",-73.85892183,41.1890508747,5
"iNat",-71.2074989174,42.1239917865,6
"iNat",-72.9557292281,43.6479924424,1
"iNat",-76.664725,38.604825,6
"iNat",-79.4642633333,43.6513583333,5
"iNat",-85.2674187162,43.6893657223,14
"iNat",-95.9164366667,41.180595,5
"iNat",-78.7385830936,44.3386922731,15
"iNat",-75.3010655309,45.271074649,17
"iNat",-80.667537853,40.0987367291,17
"iNat",-83.924446106,35.9997215271,17
"iNat",-77.94744784,40.7787421,5
"iNat",-77.95186892,40.78053456,17
"iNat",-84.3177097986,35.8274784842,17
"iNat",-98.3135985808,19.1669335701,15
"iNat",-63.1265028458,46.3139769471,15
"iNat",-79.46457,43.65107,17
"iNat",-78.7459917131,44.3487466007,17
"iNat",-80.5676533909,42.6804548731,15
"iNat",-85.5582283333,38.2372283333,17
"iNat",-84.4973415936,34.1161679213,17
"iNat",-73.3424127724,44.7130466801,17
"iNat",-70.5436383333,41.91977,6
"iNat",-70.5435033333,41.9196883333,6
"iNat",-73.656347869,43.5759340134,1
"iNat",-83.4003881,42.4013746,17
"iNat",-77.19718,44.8996666667,1
"iNat",-80.02087852,44.72848167,17
"iNat",-94.7273241752,32.4188872394,14
"iNat",-82.5541374326,40.7005891714,5
"iNat",-82.2961654663,41.2272186279,15
"iNat",-96.76576,17.04382,5
"iNat",-78.6407482053,45.5498416526,5
"iNat",-79.8204634,44.8666391,18
"iNat",-74.97312679,39.82872152,17
"iNat",-73.5015716667,45.6843916667,17
"iNat",-79.0517176765,35.9080299288,17
"iNat",-87.128276,40.765405,17
"iNat",-79.8828383333,43.32839,17
"iNat",-80.47441816,42.66076568,16
"iNat",-76.2184867236,36.3003394904,17
"iNat",-76.0385583333,44.3002466667,18
"iNat",-70.5675740541,41.8075335771,18
"iNat",-96.914055,19.54085,17
"iNat",-75.54886541,39.75516677,17
"iNat",-97.1107028333,49.85925,17
"iNat",-90.8239666667,38.47528,5
"iNat",-87.7381368075,41.9439394959,17
"iNat",-82.0385278333,35.28867,5
"iNat",-73.259124766,41.466722378,5
"iNat",-80.3072208254,43.5473035816,17
"iNat",-80.43942703,43.41439519,17
"iNat",-84.2380828857,37.5499458313,5
"iNat",-80.43945901,43.41444124,17
"iNat",-90.5600977131,38.5274056066,10
"iNat",-79.4111686287,46.3604927606,17
"iNat",-72.8141315269,42.1025261428,6
"iNat",-83.6791752676,33.5462432239,1
"iNat",-73.729309082,41.1294593811,5
"iNat",-84.35502,39.2609216667,5
"iNat",-77.2789466667,39.1806616667,17
"iNat",-84.39607068,30.64155105,3
"iNat",-81.1932792359,46.4162760307,6
"iNat",-99.0924606,16.9628329,17
"iNat",-80.1359778333,44.0881083333,15
"iNat",-77.1164616667,39.07996,17
"iNat",-77.90289429,40.99544712,5
"iNat",-93.1842918462,44.9885227132,17
"iNat",-99.09243754,16.96283699,17
"iNat",-78.9585038647,44.6673967405,16
"iNat",-84.2404129415,37.5536631446,15
"iNat",-79.0829953131,41.6385858782,8
"iNat",-76.37971752,44.76154019,17
"iNat",-79.9024986104,43.2839065371,15
"iNat",-79.9025416667,43.2838533333,5
"iNat",-78.82129841,42.8606049,17
"iNat",-92.7797268,45.2174702,14
"iNat",-76.5186591727,44.251881225,17
"iNat",-84.8649966667,45.1746216667,14
"iNat",-97.2965794,49.87231966,17
"iNat",-75.70395,42.8513666667,17
"iNat",-84.0944922,38.9615572,15
"iNat",-81.1325796136,44.7320966889,18
"iNat",-73.3363883333,40.7237033333,14
"iNat",-77.4186466667,45.55075,17
"iNat",-93.8349833333,35.831525,5
"iNat",-93.1647493704,44.898276194,17
"iNat",-89.6774666667,35.1618166667,15
"iNat",-85.5045394897,42.9281730652,17
"iNat",-97.1966783333,49.8813383333,17
"iNat",-80.2152288788,43.5412562045,16
"iNat",-80.4854301722,43.4707123919,17
"iNat",-73.9949897287,40.762761198,17
"iNat",-73.4146116667,41.61017,17
"iNat",-89.2064772935,42.2127248204,5
"iNat",-93.4305847432,32.7030202587,8
"iNat",-71.1184,42.3817466667,17
"iNat",-80.2230049343,43.5499892824,17
"iNat",-80.2109410111,43.5417120267,5
"iNat",-80.2113200201,43.5413292291,5
"iNat",-79.4429380465,44.603888718,17
"iNat",-78.2068273675,37.6924253777,6
"iNat",-82.7403225613,39.8697795694,15
"iNat",-79.861059906,43.2478611265,17
"iNat",-79.3473883333,45.1228471667,6
"iNat",-75.6837639397,45.3940633434,17
"iNat",-79.89002333,43.23717191,17
"iNat",-87.6913491944,42.0379085,17
"iNat",-81.084212338,42.9259486245,15
"iNat",-71.1191147256,42.3864445884,17
"iNat",-78.0201904456,42.8927460271,14
"iNat",-75.6419143677,40.1984138489,6
"iNat",-77.9554824829,39.2325439453,15
"iNat",-79.4554907999,45.5590868234,15
"iNat",-81.80368,41.0459888333,5
"iNat",-83.0942305,42.514105,5
"iNat",-74.1647874386,39.6668693451,17
"iNat",-92.532472266,38.9621370798,15
"iNat",-80.4476796104,37.2076688258,15
"iNat",-80.9462736557,34.9526056954,17
"iNat",-72.5689383333,44.2691,1
"iNat",-81.3768830272,44.4902018463,17
"iNat",-80.3865130087,45.6111365344,6
"iNat",-97.1518994495,49.8269414421,17
"iNat",-97.0794034549,33.0176127581,17
"iNat",-81.388310513,28.292505642,17
"iNat",-74.350632025,40.8553102624,17
"iNat",-87.5790333333,41.7942966667,16
"iNat",-80.4821011797,43.4018878924,5
"iNat",-81.4836283333,27.8122383333,6
"iNat",-78.0680000783,42.6185803581,15
"iNat",-74.6102601903,39.3438695281,17
"iNat",-66.673304,45.946876,17
"iNat",-99.3972128257,21.9390598643,15
"iNat",-78.8431150354,42.8873562792,17
"iNat",-75.2079849243,40.0079231262,17
"iNat",-72.4102383333,42.469745,5
"iNat",-97.3746383333,32.77449,5
"iNat",-75.1824116667,40.0591166667,17
"iNat",-98.425941188,30.1036668476,17
"iNat",-81.2916095,42.9953428,17
"iNat",-81.29190857,42.99538621,17
"iNat",-85.26574477,40.09202912,15
"iNat",-75.178855,39.9782866667,17
"iNat",-91.9945761,17.519465,17
"iNat",-75.1199046299,40.0877307355,17
"iNat",-85.3634274714,37.3386554254,5
"iNat",-76.5803833333,39.6517366667,15
"iNat",-87.6197133333,41.898225,17
"iNat",-71.1813313448,42.5995031514,17
"iNat",-86.24460363,39.79635792,17
"iNat",-92.1707497259,45.0033389312,17
"iNat",-97.6223578041,30.565168825,9
"iNat",-79.742875,43.5766366667,17
"iNat",-79.74298,43.5767133333,17
"iNat",-77.3572921753,38.9764404297,17
"iNat",-85.4882773385,43.6940396391,17
"iNat",-96.6171283333,40.816855,17
"iNat",-87.4215166667,37.456245,15
"iNat",-93.8717555696,45.5867682218,15
"iNat",-72.2532599238,41.8096786248,17
"iNat",-79.7630163603,43.5799000286,17
"iNat",-72.5923894,42.5896655,17
"iNat",-81.2467560385,42.8689904207,15
"iNat",-80.94886975,44.59255829,17
"iNat",-79.2668889574,43.684743691,10
"iNat",-73.3183175325,41.5065445728,18
"iNat",-89.28844616,43.00531839,17
"iNat",-95.5121078491,39.6684951782,15
"iNat",-73.9280454784,42.9191891036,6
"iNat",-72.1783438325,41.8941963923,17
"iNat",-73.8709116667,41.2025833333,5
"iNat",-79.6676609014,44.2234977242,17
"iNat",-82.0812911987,40.0055046082,1
"iNat",-79.6661146916,44.2278561621,15
"iNat",-95.998626709,32.3623695374,6
"iNat",-93.119830542,45.1168749134,17
"iNat",-98.2962086453,32.2871145724,10
"iNat",-79.6670073644,44.2267494906,15
"iNat",-79.7639630556,43.6087880556,5
"iNat",-76.4897166667,39.1153638333,5
"iNat",-71.2017501264,41.5653272795,15
"iNat",-84.0117510599,39.0857030566,5
"iNat",-84.1276805776,39.1132356115,15
"iNat",-70.1999115945,44.0934837191,17
"iNat",-73.9198331334,40.5928460964,5
"iNat",-73.4970321655,45.4193229675,17
"iNat",-80.4836119339,45.6061095479,8
"iNat",-86.1048971667,37.1899083333,5
"iNat",-97.0824764,49.8573551,17
"iNat",-92.2319866667,38.5890466667,17
"iNat",-71.0891413316,43.4570797505,5
"iNat",-73.4109791279,44.5283612141,17
"iNat",-80.1221102766,46.409651726,17
"iNat",-99.0079749,19.6036016,17
"iNat",-98.4380969583,18.5732177556,17
"iNat",-98.4236053194,18.5872260944,4
"iNat",-88.4747083333,46.6240916667,1
"iNat",-88.2389966667,41.6499666667,17
"iNat",-73.5455866667,41.3289116667,5
"iNat",-77.5366151668,38.6247456682,6
"iNat",-80.56543,43.6299666667,1
"iNat",-80.5683883333,43.629545,18
"iNat",-74.616819257,40.5705631944,17
"iNat",-93.3749019054,31.1836751611,9
"iNat",-77.196725,44.899425,17
"iNat",-76.3762966667,44.8747,15
"iNat",-83.23307,36.1574471667,5
"iNat",-77.7240647748,43.9903483523,17
"iNat",-77.7241197601,43.9904713727,17
"iNat",-86.7309416667,36.1779166667,17
"iNat",-77.0829628409,38.5761622154,14
"iNat",-92.4852255733,34.8488895502,6
"iNat",-77.30483,44.47817,18
"iNat",-79.9786834717,43.2520599365,5
"iNat",-93.6836432111,44.882245174,5
"iNat",-75.7558584288,45.3998537303,17
"iNat",-81.3190616667,41.72953,14
"iNat",-77.39273,39.25373,17
"iNat",-65.85512162,45.73479609,17
"iNat",-77.1586586757,38.88254688,17
"iNat",-79.3231177523,43.6915606399,17
"iNat",-79.6107157766,35.6834461999,15
"iNat",-77.752444306,38.3394019525,17
"iNat",-73.1560512633,41.2449266576,17
"iNat",-75.555585539,41.1526303366,17
"iNat",-97.10580445,49.84504057,17
"iNat",-97.2295926511,49.8797700808,17
"iNat",-73.506395,43.68995,5
"iNat",-75.6138599606,45.2955495642,16
"iNat",-78.6169433222,38.0465648231,6
"iNat",-83.0186080933,42.6713905334,17
"iNat",-98.32130914,29.64142116,17
"iNat",-74.8723156751,41.0621144995,5
"iNat",-97.374612,32.774532,5
"iNat",-76.5198578123,44.3441967516,15
"iNat",-73.39769042,40.81382263,17
"iNat",-77.419525,39.422875,17
"iNat",-73.2070383333,41.9997966667,5
"iNat",-81.4526350843,46.622583966,17
"iNat",-97.2937393188,49.8767051697,17
"iNat",-96.3366470337,42.4660873413,17
"iNat",-65.8564667031,45.7360835729,6
"iNat",-75.3306383333,40.1308445,17
"iNat",-77.5822616667,38.8053633333,5
"iNat",-73.6197842153,40.6411791569,17
"iNat",-70.5523376465,43.371837616,17
"iNat",-76.3631297309,41.3047406971,17
"iNat",-75.2547383333,40.0447528333,17
"iNat",-76.2443466667,39.1376138333,17
"iNat",-97.1459589065,33.0238283385,17
"iNat",-77.1450360306,39.6889748192,15
"iNat",-75.3208783333,41.2586116667,5
"iNat",-83.9931155219,42.4567611431,5
"iNat",-75.7537783333,45.0291583333,5
"iNat",-75.8866571403,44.5944069,16
"iNat",-71.9111866667,41.8046083333,17
"iNat",-74.0034722167,40.649405,17
"iNat",-77.04168823,45.7069512022,17
"iNat",-88.2355497033,41.4504315192,17
"iNat",-80.1520164683,43.5117741211,15
"iNat",-97.1135861667,32.8926966667,17
"iNat",-83.0106277833,42.5993533333,14
"iNat",-84.60388685,39.199085,17
"iNat",-88.366455,42.9426033333,15
"iNat",-85.4876362068,43.6940113921,17
"iNat",-74.0035287291,40.6494009365,17
"iNat",-88.23568,41.450505,17
"iNat",-77.0606613159,43.0225982666,6
"iNat",-82.9061476989,36.5830389667,5
"iNat",-77.49482493,39.4620322,5
"iNat",-84.65882366,29.86072947,14
"iNat",-75.7362966667,40.883605,17
"iNat",-72.5933577307,41.4056901259,5
"iNat",-79.0022201538,43.9700012207,15
"iNat",-73.9945896331,40.6982750815,17
"iNat",-80.0058577386,44.5167373497,17
"iNat",-73.203845,42.4293066667,17
"iNat",-80.1098471667,40.3900866667,17
"iNat",-85.3759143746,40.1362682586,17
"iNat",-83.67159553,42.20502118,17
"iNat",-75.3713224621,45.675514316,5
"iNat",-73.279795982,41.4494171832,5
"iNat",-85.5963305407,38.3195448889,17
"iNat",-84.3614583333,37.8985783333,5
"iNat",-86.4499491418,36.1157412413,6
"iNat",-84.7675010885,43.5906774951,17
"iNat",-78.207275,40.47065,5
"iNat",-82.36996293,29.69431509,17
"iNat",-81.3320159912,29.8957328796,17
"iNat",-79.2459228449,43.7020876491,17
"iNat",-82.5259642097,41.9693945557,18
"iNat",-83.7226866667,42.29913,17
"iNat",-80.9274870354,46.7094564897,17
"iNat",-85.9270173311,30.7004299233,3
"iNat",-65.85526535,45.73491227,5
"iNat",-76.3085866667,39.9109883333,5
"iNat",-74.9712524414,39.9261779785,17
