"year","user.login","total_obs","total_obs_insect"
2019,"coppull",3,0
2019,"coragrabel",20,4
2019,"coralime",4,4
2019,"coraline4",1,0
2019,"cordellsabin",1,0
2019,"cordovac",1,1
2019,"corellir",1,0
2019,"coreyben",7,3
2019,"corgipuff",2,0
2019,"coriba",1,0
2019,"corinne36",1,0
2019,"corinnewhite1",16,0
2019,"corndog16",24,1
2019,"cornejo13",5,0
2019,"cornetvant",2,0
2019,"corrie5",23,0
2019,"corrinasiu",2,0
2019,"corsel",6,0
2019,"cortezmartin",2,0
2019,"cortneylewis",1,0
2019,"corvinescu",2,0
2019,"corvuscornix",1,1
2019,"coryleinberger",1,0
2019,"cosmegjm",3,0
2019,"cosmograrian",1,0
2019,"courtney205",10,0
2019,"courtney306",1,0
2019,"courtneyfesmire",17,0
2019,"courtneyschultz",48,4
2019,"cow",3,0
2019,"cowirrie",128,22
2019,"cozydarkness",1,0
2019,"cperezr",5,1
2019,"cpodoll",4,1
2019,"cpoirault",1,0
2019,"cprothro0331",2,0
2019,"cptnaama",1,1
2019,"cpuiyu",85,17
2019,"crabbygaby",24,0
2019,"craftono",1,0
2019,"craftylb",1,0
2019,"craigtennill",2,0
2019,"craigzim",2,0
2019,"cramos208",5,0
2019,"crangiwhetu",2,0
2019,"cranw0rth",1,0
2019,"cratou",4,1
2019,"crawf",1,1
2019,"crazycobra2007",1,0
2019,"crbox",17,3
2019,"creek_chen",273,151
2019,"creekcritter",2,1
2019,"creeklisa",2,0
2019,"crelvey",1,0
2019,"crharvey12",1,0
2019,"cricridendrobium",10,1
2019,"crigode",1,1
2019,"crigz",5,1
2019,"crippy00",1,0
2019,"cris96",1,0
2019,"crisavz",1,1
2019,"criscontreras",5,0
2019,"crisgiraovieira",31,3
2019,"crisishida",1,1
2019,"crismontano",3,0
2019,"crispi",1,0
2019,"crispusswan",1,0
2019,"crispybacon9199",1,0
2019,"cristalsanchez_",1,0
2019,"cristanmayhugh",1,1
2019,"cristianalberto",1,0
2019,"cristiancisternas",4,1
2019,"cristiandavid4",1,0
2019,"cristiandavidfce",4,0
2019,"cristianespitia",1,0
2019,"cristiangonzalezfumad",1,0
2019,"cristianguamanfce",5,0
2019,"cristianherrera16",2,0
2019,"cristiansarmiento",3,0
2019,"cristina_carrera_fce",6,1
2019,"cristina15_uemm",1,0
2019,"cristina290",4,1
2019,"cristina314",6,0
2019,"cristinacondorfce",8,1
2019,"cristinarosales",1,1
2019,"cristinawillner",5,0
2019,"cristobal24",3,0
2019,"cristobal28",3,1
2019,"cristytrujillo",15,0
2019,"critter1",3,0
2019,"critzer0",2,2
2019,"crivera17",1,1
2019,"crod",4,0
2019,"cromerocampo",1,0
2019,"cronjethephantom",2,0
2019,"crossato",1,0
2019,"croth87",1,1
2019,"croydonbee",1,0
2019,"crubke",10,0
2019,"crumbsmom123",1,0
2019,"crunkle",1,0
2019,"cruzeirogalegoscg4",1,0
2019,"cryingwolf",2,0
2019,"cryptocorynes",1,0
2019,"crystal_dawn_108",3,1
2019,"crystal8phoenix",1,0
2019,"crystalbco",8,0
2019,"crystalvenegas",6,0
2019,"crystalzhang",3,0
2019,"csalazar20",71,15
2019,"csaw",1,0
2019,"cserafini",2,1
2019,"cskinnermpt",3,0
2019,"csm427",11,0
2019,"csn2020",1,0
2019,"cspiccioli",1,0
2019,"cstrass07",1,0
2019,"cstrickland",1,0
2019,"cthoreson",20,2
2019,"ctkennedy",1,0
2019,"ctw7781",1,0
2019,"ctydens",1,0
2019,"cuevassarahi",5,0
2019,"cuifen",3,3
2019,"cullenmackenzie",3,0
2019,"cun",20,0
2019,"cuowlman",45,0
2019,"cup",1,0
2019,"cura_boy98",1,0
2019,"curentonj2",1,0
2019,"curious_kev747",1,0
2019,"curiousteacher",3,1
2019,"curlyq2002",2,0
2019,"currandwyer",2,0
2019,"currituck_nc",9,3
2019,"curtisnelson",1,0
2019,"curveyroadsawmill",1,0
2019,"cutekiki",3,0
2019,"cuva_species",1,0
2019,"cuyai",1,1
2019,"cvegarojas",1,1
2019,"cvillalpando",5,5
2019,"cw4",1,0
2019,"cwalker88",2,1
2019,"cwallace7417",24,9
2019,"cwpaul",1,1
2019,"cy11",1,1
2019,"cyberflora",1,0
2019,"cybernerd",2,1
2019,"cyclaam",1,0
2019,"cycycy",1,0
2019,"cyfelix",1,0
2019,"cymrim",2,0
2019,"cynb",1,1
2019,"cynfernandez",2,0
2019,"cynthia-vermont",6,1
2019,"cynthia269",4,3
2019,"cynthia270",1,0
2019,"cynthia271",1,1
2019,"cynthiabrown",1,0
2019,"cynthiacastro528",1,0
2019,"cynthiamcohen",1,0
2019,"cynthiar",1,0
2019,"cynthichen",1,0
2019,"cyrilcheung",3,0
2019,"cyrobernardes",2,2
2019,"cyrus3404",1,0
2019,"cyrusclliu",2,0
2019,"cywirls",1,0
2019,"d_ayala",31,0
2019,"d_mauro6",5,0
2019,"d_petrichor",19,4
2019,"d081191",1,0
2019,"d2nix",1,0
2019,"d4c",11,11
2019,"d526961",2,2
2019,"da_nerdy_boi",4,0
2019,"da3v",1,0
2019,"da679_j",13,0
2019,"dac85",3,0
2019,"daccshumann",4,0
2019,"dacooks",1,0
2019,"daddyandlilymushroomhunting",2,0
2019,"daddymatt1",4,0
2019,"dadillac",2,0
2019,"dadongwang",1,1
2019,"daeyanasmith",1,0
2019,"dafne_adame",1,0
2019,"daggafrance",29,0
2019,"dahel1",1,0
2019,"dahuismahasan",1,0
2019,"dahveeboy",8,0
2019,"dai11",2,0
2019,"dainal",21,0
2019,"daird",12,1
2019,"daisie",22,4
2019,"daistrik",1,1
2019,"daisyions",1,0
2019,"daisymar",1,1
2019,"daisypatch",1,0
2019,"daisysari",1,1
2019,"dakotadawn",1,0
2019,"dakotadb",1,0
2019,"dakotah155",7,4
2019,"dakotahmetzke",8,2
2019,"dakotajam",35,4
2019,"dalbanese",2,1
2019,"daley15",6,0
2019,"daley626",1,1
2019,"dalhen",1,0
2019,"daliatapia",1,0
2019,"daliavaldez",7,1
2019,"dalinahorta",7,0
2019,"dallivisaca",1,0
2019,"dalton426",3,0
2019,"daltonscott",1,0
2019,"dalydjl",1,0
2019,"damanka",2,0
2019,"damarcus5",4,1
2019,"damdestras",2,0
2019,"damian_fanelli",94,4
2019,"damian0624",1,0
2019,"damian7",1,0
2019,"damiancardoso",7,0
2019,"damiano_sivero",6,0
2019,"damianolaratro",1,1
2019,"damienbaker",2,1
2019,"daminfanelli",1,0
2019,"damixter",9,0
2019,"damned305",3,0
2019,"damnson",7,3
2019,"damorrissey",5,0
2019,"dan246",8,2
2019,"dan493",4,1
2019,"dan541",12,0
2019,"danaann93",1,0
2019,"danahoisington",11,0
2019,"danakhalid",1,0
2019,"danakrasnoposka",15,0
2019,"danastasi",2,0
2019,"danawolff",1,0
2019,"danayaoliverragland",1,0
2019,"dancerboy",1,0
2019,"dandanchan",4,0
2019,"danefindsthings",2,0
2019,"danehamilton",1,0
2019,"dangerdeshazer",7,0
2019,"danha_2010",18,4
2019,"dani_bohe",8,1
2019,"dani_conry",1,0
2019,"dani_garcia-c",6,1
2019,"dani_mg",3,0
2019,"dani2000",11,1
2019,"dani3l63",3,0
2019,"dani5589",2,0
2019,"daniandrade",22,1
2019,"danibroke",1,0
2019,"danichavez",5,5
2019,"daniel-aparicio107",7,2
2019,"daniel_002",32,20
2019,"daniel_orozcofce",8,2
2019,"daniel1332",1,1
2019,"daniel1712",2,2
2019,"daniel1713",1,0
2019,"daniel1719",1,1
2019,"daniel1725",4,1
2019,"daniel1731",22,11
2019,"daniel1744",4,0
2019,"daniel2055",1,0
2019,"daniel20663465",23,0
2019,"daniel26felipe",8,0
2019,"daniel807",1,1
2019,"daniel865",1,0
2019,"daniela_mendoza",1,0
2019,"daniela_romero",5,4
2019,"daniela17",4,0
2019,"daniela316",1,0
2019,"danielaandradec",15,0
2019,"danielaarangovalencia",7,0
2019,"danielac100",9,1
2019,"danielacolli",2,0
2019,"danielagudolpez",1,1
2019,"danielajunia",1,0
2019,"danielalbagonzalez",4,1
2019,"danielamerizalde",1,0
2019,"danielasalas",3,0
2019,"danielasepulvedap",1,0
2019,"danielashdown",38,0
2019,"danielavergara",16,0
2019,"danielavicencio",2,0
2019,"danielcaldwell",2,1
2019,"danielcisn",12,3
2019,"danielcloutier",1,1
2019,"danielconreyes",1,0
2019,"daniele08",3,3
2019,"danieledezu",1,0
2019,"danieledwards1",10,2
2019,"danielefattorini",1,0
2019,"danieleitor52152",1,1
2019,"danielemezah",10,0
2019,"danielfeliperomeroplazas",5,4
2019,"danielfreire",11,0
2019,"danielfreitas",1,0
2019,"danielgamboa2903",1,0
2019,"danielhernangarciavillalobos",1,0
2019,"danielhoopz",2,0
2019,"danieliles",2,1
2019,"danielj3",2,0
2019,"danieljohnbrewster",1,1
2019,"danieljoyner",5,0
2019,"danieljuhlchristoffersen",1,0
2019,"danielkenek",1,0
2019,"danielkutscher",2,0
2019,"daniellaux21",13,0
2019,"danielle401",1,1
2019,"danielle466",1,0
2019,"danielle532",1,0
2019,"danielle534",1,1
2019,"danielleavitt",48,5
2019,"danielledavis11",18,0
2019,"danielledestjorre",5,3
2019,"daniellehanshew",1,0
2019,"danielleparsons",3,0
2019,"daniellesaucedo",4,0
2019,"danielletanabe",2,0
2019,"daniellethomas2",2,1
2019,"danielmarin",3,1
2019,"danielo36",1,1
2019,"danielrenken",6,1
2019,"danielsasse",3,2
2019,"danielskinner",1,0
2019,"danielsolorio",1,0
2019,"danieltap_uemm",2,0
2019,"danieltownsend",1,0
2019,"danielvavil",7,1
2019,"danifernandezs",5,2
2019,"danihdz",14,0
2019,"daniilshaplov",1,0
2019,"danilomaciel",5,0
2019,"daniloramos",1,0
2019,"danirob15",5,2
2019,"danisnuki",16,5
2019,"danitocool",67,9
2019,"daniyt",2,0
2019,"dank__tellutubbie",2,0
2019,"dankegel",1,1
2019,"dankersc",1,0
2019,"dankirk",1,0
2019,"danmb86",1,0
2019,"danmccauley",1,0
2019,"danmeehan8",1,1
2019,"danmorales",1,0
2019,"danna29",10,0
2019,"dannawin",3,0
2019,"danniellevanderheul",1,0
2019,"dannita1",2,1
2019,"danny280",2,0
2019,"danny304",1,0
2019,"dannyg2",1,0
2019,"dannymungua",4,1
2019,"dannyrosero",4,1
2019,"dannysangenito",8,0
2019,"dannyst",10,1
2019,"danolsen",6,0
2019,"danopk",3,2
2019,"dansedlacek",1,0
2019,"dansgarcasant",11,1
2019,"danteborzone",1,0
2019,"danter",1,0
2019,"dantheman08",1,1
2019,"danwel",1,1
2019,"dany68",1,1
2019,"dany69",5,1
2019,"danyboii",1,1
2019,"danyellv",34,2
2019,"daphne53",1,0
2019,"darbec",1,0
2019,"darcydm",50,8
2019,"dargi",2,0
2019,"darianacienfuegos",1,0
2019,"dariannaarizpe1",3,0
2019,"dariencastro",1,0
2019,"dario-carrazza",2,0
2019,"darioalves",2,0
2019,"dariopetrakis",1,0
2019,"dariosarmiento",4,1
2019,"darius22",1,0
2019,"darkearthdesign",1,0
2019,"darkflow",4,1
2019,"darkmatter425",1,1
2019,"darragh132",15,4
2019,"darren137",1,0
2019,"darriusmccartney",1,1
2019,"darryllchapman",1,0
2019,"darryn3",7,0
2019,"darwin35",1,0
2019,"daryana",1,0
2019,"darylechan",1,0
2019,"dasbulls",1,0
2019,"dashaminchenko",7,1
2019,"daucle",1,1
2019,"daudyusufmuhumed",4,0
2019,"dave-c",1,0
2019,"dave1749utep",16,4
2019,"davea",1,0
2019,"daveandersen",1,1
2019,"davebuks",1,1
2019,"davelozadasalas123",1,1
2019,"daver",1,1
2019,"davesolancesmith",1,1
2019,"david_brindis",1,0
2019,"david_chou",1,1
2019,"david1802",1,0
2019,"david2562",1,1
2019,"david2568",5,0
2019,"david2626",1,0
2019,"david2629",1,0
2019,"david2639",1,1
2019,"david2640",6,3
2019,"david2644",15,0
2019,"david2646",3,0
2019,"david2662",2,0
2019,"david282",1,0
2019,"david515",10,0
2019,"david76",45,7
2019,"davidaguilar16",3,0
2019,"davidarmandodelengonzlez",6,1
2019,"davidasharp",1,0
2019,"davidbijman",1,1
2019,"davidc44",3,1
2019,"davidd0627",1,0
2019,"daviddemar",70,0
2019,"davide215",3,0
2019,"davidettenberg",1,0
2019,"davidgollobin",2,2
2019,"davidhdz1",3,2
2019,"davidhowell",1,0
2019,"davidk91",9,0
2019,"davidlangston",1,0
2019,"davidlopsan83",1,0
2019,"davidmiller5",1,0
2019,"davidnash",3,0
2019,"davidotavalofce",3,0
2019,"davidp6",8,3
2019,"davidr3",1,0
2019,"davidreinhart",1,0
2019,"davidritscher",46,3
2019,"davidroberts3",3,0
2019,"davidrogers21",1,0
2019,"davidrosario1",1,0
2019,"davidroy",19,8
2019,"davidsanchez4",11,1
2019,"davidsantiago2",2,0
2019,"davidsf",1,0
2019,"davidshilman",2,1
2019,"davidsoni",3,0
2019,"davidtempleton",1,0
2019,"davidureo",1,0
2019,"davidvedelago",8,2
2019,"davidyacelga7",6,0
2019,"davis3212",8,0
2019,"davisgirls",1,0
2019,"davisgunn",17,13
2019,"davisms",3,0
2019,"davismurphy",1,0
2019,"davisneely",2,0
2019,"dawn199",1,0
2019,"dawn310",2,0
2019,"dawn311",1,0
2019,"dawn312",3,0
2019,"dawn313",1,1
2019,"dawn3600",1,0
2019,"dawndomimy",2,2
2019,"dawnlt",1,0
2019,"dawnn",1,0
2019,"dawsonnnn",3,0
2019,"dawudahmad",5,4
2019,"dayanamayares",1,1
2019,"dayanaremache",2,1
2019,"dayannaumana",3,3
2019,"daydd",1,1
2019,"daylonhernandez",10,1
2019,"daynawalton",11,0
2019,"daysi_guaman",9,9
2019,"dayucevallos",2,0
2019,"dbailey58",2,0
2019,"dbalsley",2,0
2019,"dbarnes6337",2,0
2019,"dblischer",2,0
2019,"dboi",1,0
2019,"dbolo",1,0
2019,"dbourne21",112,0
2019,"dbranch",1,1
2019,"dbz",1,0
2019,"dc981924",1,0
2019,"dcalabs",2,0
2019,"dccarroll17",4,0
2019,"dccarter",2,0
2019,"dchaves",10,2
2019,"dckathleen",1,0
2019,"dcomputerguy",10,0
2019,"dcronje",2,0
2019,"dcwdai",3,0
2019,"dcwells",1,0
2019,"ddavila",9,1
2019,"ddavilareyes",54,3
2019,"dddecluy",2,1
2019,"ddichek",1,0
2019,"ddmac34",1,0
2019,"ddogx2",1,0
2019,"ddthev",1,0
2019,"dduncan2020",2,0
2019,"de_one159",1,0
2019,"deadzoo",2,0
2019,"deanevans",1,0
2019,"deanload",1,0
2019,"deanna108",1,0
2019,"deaxkaashe",1,0
2019,"deb137",2,0
2019,"debanhi031003",1,1
2019,"debanne",2,0
2019,"debbie363",1,0
2019,"debbiedishman",1,0
2019,"debbiegray",1,1
2019,"debbiroskey",1,0
2019,"debbyr1",1,0
2019,"debi35",1,0
2019,"debkelley",1,0
2019,"debo9th",2,2
2019,"debora66",2,0
2019,"debr",3,0
2019,"debrakumar",3,0
2019,"debula",1,1
2019,"debzztaylor",1,0
2019,"dec0mposing",10,0
2019,"decaf",2,0
2019,"dede18",4,0
2019,"dedvilla",30,0
2019,"dee888",1,0
2019,"deebaginski",38,7
2019,"deedeegoldpaugh",2,0
2019,"deemahaff",1,0
2019,"deepecoglist",1,0
2019,"deerfoot",1,0
2019,"deezelin",14,2
2019,"definitely_not_paco",5,0
2019,"deianap",1,1
2019,"deib",1,0
2019,"deilands",1,0
2019,"deiscyrodriguez",1,1
2019,"deisy9",1,1
2019,"deivdrm",1,0
2019,"dejackson2256",6,6
2019,"dejotagonzalez",2,0
2019,"deleyam",1,0
2019,"delfina5",1,0
2019,"deliberatespeed",1,0
2019,"delisa2",3,0
2019,"delpheterwandelpheterwan",1,0
2019,"delphin2",1,0
2019,"delphinedelbrouck",1,0
2019,"delsf",1,1
2019,"delval",1,1
2019,"demetersflora",10,0
2019,"demiangr",1,0
2019,"demidelavara",1,0
2019,"demps13",2,0
2019,"demps95",1,1
2019,"denabirmingham",2,0
2019,"denamcdonald8908",1,0
2019,"denat",2,1
2019,"denesferraz",14,0
2019,"denilsonlopez",1,0
2019,"denise_vdv",3,1
2019,"denisejaffke",1,0
2019,"denisserojoecheverria",1,0
2019,"denisverplancke",1,0
2019,"denita2",1,0
2019,"dennis255",1,0
2019,"dennislev",3,0
2019,"dennisxie",2,0
2019,"denpau",1,0
2019,"denver_daniel",1,0
2019,"depete",1,0
2019,"derbyd",2,0
2019,"derek198",1,1
2019,"derekbradshaw21",1,0
2019,"derekl89",1,1
2019,"dereklee2",1,1
2019,"derekobregon",1,1
2019,"derlisyanza",11,2
2019,"dermatos",1,0
2019,"derric",1,0
2019,"derrick23",1,1
2019,"derrida",1,0
2019,"desclaudurejennifer",1,1
2019,"deseml",1,0
2019,"deshaedillard",8,8
2019,"desireelee",1,0
2019,"desmetkayla63",1,0
2019,"desmond8",1,0
2019,"destinyfisher",1,1
2019,"destinypetty",2,1
2019,"destisafitri19",4,4
2019,"destyneschug",1,0
2019,"desyfahisya",25,22
2019,"detodr",14,0
2019,"devernmelk",1,1
2019,"devin120",9,0
2019,"devin33",1,0
2019,"devinasution",7,0
2019,"devinh7",5,0
2019,"devinhernandez",1,0
2019,"devon71",1,0
2019,"devonallen4",3,0
2019,"devyngrest",1,0
2019,"devynt",1,0
2019,"devynwaters",31,0
2019,"dewey3",2,1
2019,"dewmis",8,0
2019,"deyalit",2,2
2019,"deynnanolazco",12,1
2019,"dferre56",3,1
2019,"dfgonzalez",1,0
2019,"dfocus",2,0
2019,"dg21",27,21
2019,"dgbridger",4,4
2019,"dgcajas",6,5
2019,"dgm21",3,0
2019,"dgobbett",29,1
2019,"dh45701",1,0
2019,"dharan",10,0
2019,"dharma4",6,0
2019,"dhaultfoeuille",1,0
2019,"dheeru",1,1
2019,"dhirajgurung",1,0
2019,"dhouck",6,0
2019,"dhruvamdesai",1,0
2019,"dhyanajobanputra",1,0
2019,"di41",1,0
2019,"di42",1,0
2019,"di63",2,0
2019,"diamond44",6,0
2019,"diamondgunn",1,0
2019,"diamondldy69",1,0
2019,"diamondsmith",2,1
2019,"diana-cabrera",1,0
2019,"diana_ana",8,4
2019,"diana4444",1,0
2019,"diana571",4,2
2019,"diana576",1,0
2019,"diana583",1,0
2019,"dianacaizatoa",3,0
2019,"dianacalanchi",1,1
2019,"dianagoodwin",2,0
2019,"dianahegue",2,0
2019,"dianaibrahim",6,0
2019,"dianamagh",2,2
2019,"dianamoya05",4,0
2019,"dianatura",1,0
2019,"dianauribe",15,3
2019,"dianaveronica",1,1
2019,"diane_ncis",4,0
2019,"diane308",3,0
2019,"dianeduff",1,0
2019,"dianna35",1,1
2019,"dianna36",1,1
2019,"dianne61",1,0
2019,"dianv91",4,0
2019,"diany",1,1
2019,"dickson3",2,1
2019,"dickwank",4,3
2019,"dickycheung",1,0
2019,"dida1926",4,0
2019,"diego333",1,0
2019,"diego37",1,1
2019,"diego522",1,0
2019,"diego552",1,1
2019,"diego556",11,1
2019,"diego561",1,0
2019,"diego574",2,0
2019,"diegoahkin",3,0
2019,"diegoandrs1",1,0
2019,"diegocasey",1,0
2019,"diegogomez12",1,1
2019,"diegojosue",1,0
2019,"diegokozlowski",2,0
2019,"diegoluih",6,1
2019,"diegoo2018",9,0
2019,"diegopadrndorantes",10,5
2019,"diegoportillo",2,0
2019,"diegorivaszetina",2,0
2019,"diegorodz",12,2
2019,"diegososa2",1,1
2019,"diegoth",1,0
2019,"diemkay",1,0
2019,"diemmido",1,0
2019,"diesel0x",1,0
2019,"digitalbouquet",2,0
2019,"digitaldowntown",2,0
2019,"dignasarmiento",1,0
2019,"diim",1,1
2019,"dikdik",18,1
2019,"dilettantes",1,0
2019,"dilipjarupala",2,0
2019,"dillanreal",5,0
2019,"dillonmcewan",5,0
2019,"dilly_willy69",1,0
2019,"dimakos",1,0
2019,"dimitris44",1,0
2019,"dina68",14,11
2019,"dinahportillo",2,0
2019,"dindaafifahr_",4,2
2019,"dingoking",30,0
2019,"dini_andriani",2,1
2019,"dinu",1,0
2019,"diogoxpereirax",1,0
2019,"diony",3,0
2019,"dionysia2",4,0
2019,"dioseida",1,0
2019,"dippetidaho",2,0
2019,"dirkvb",1,1
2019,"dirkvdp",2,0
2019,"dirtdancer",1,0
2019,"dirtsalad",1,0
2019,"dirtyfishtank",44,0
2019,"disco2",1,0
2019,"disgrainder",3,1
2019,"disscoco",4,0
2019,"dive_photographer",27,0
2019,"diviya",1,0
2019,"divya_1980",1,1
2019,"diwakar_g",16,15
2019,"dixie17",3,2
2019,"diyaeliza",1,0
2019,"diyava68",1,0
2019,"dizzle47",1,0
2019,"dj-sean2",2,0
2019,"dj2018",1,0
2019,"djandersen",1,0
2019,"djanney",1,0
2019,"djbotts",1,0
2019,"djel",2,0
2019,"djfarrae",6,2
2019,"djgomezpera",2,0
2019,"djgross1",2,0
2019,"djsellin",1,0
2019,"dkado",1,0
2019,"dkendus",3,3
2019,"dkurgun",1,0
2019,"dlafontaine",1,0
2019,"dlehigh",18,3
2019,"dlhidalgo",6,6
2019,"dmaniscalco",4,0
2019,"dmathen1",1,0
2019,"dmccarley",3,0
2019,"dmcglashen",36,6
2019,"dmecological",2,0
2019,"dmitrysuchkov",5,0
2019,"dmleon",1,0
2019,"dmme",1,0
2019,"dmud",5,0
2019,"dmuldowney",2,0
2019,"dmusher",1,0
2019,"dmwilliams",15,1
2019,"dmwilson0622",2,0
2019,"dnaples",2,2
2019,"dnaprideful",4,3
2019,"dneibling",9,0
2019,"dneu",1,0
2019,"dniederb",1,0
2019,"doancx",1,1
2019,"dobbie04",1,0
2019,"dochenry",3,0
2019,"docjibe",3,0
2019,"docjoshanderson",31,3
2019,"docsharpe",20,1
2019,"doctorgonzo",2,0
2019,"doctorjan",1,0
2019,"doctormikecrain",1,0
2019,"doctornick",9,3
2019,"dodgesferry",5,0
2019,"dodosquonk",3,0
2019,"dohertyfi",3,0
2019,"dohyun1",2,0
2019,"doingr8",1,0
2019,"dokpo",7,0
2019,"dolanbohnert",45,1
2019,"dolapo805",1,0
2019,"dolar77",1,0
2019,"dolemon",1,0
2019,"dolphers",1,0
2019,"dolphinsmart",3,0
2019,"domenica_cardenas",8,2
2019,"dominatrix03",2,0
2019,"domingo_",5,0
2019,"dominicavila",1,0
2019,"dominickmoccia",2,0
2019,"dominicricci",1,0
2019,"dominique162",6,3
2019,"dominiquehildebrand",1,0
2019,"domlangham",7,1
2019,"domnguyen",14,0
2019,"domo",6,0
2019,"domoniqueelliott",10,0
2019,"doms24",1,0
2019,"don-ellingsen",4,0
2019,"don193",1,0
2019,"donald108",5,2
2019,"donaldmcleod",1,0
2019,"donaldsheets",2,0
2019,"donatelloq",1,1
2019,"donchance",1,0
2019,"donedith",17,3
2019,"dongmin",2,0
2019,"donjuan",3,1
2019,"donleigh",2,0
2019,"donna_luna",1,1
2019,"donna197",1,0
2019,"donna200",1,0
2019,"donnarobertson",5,0
2019,"donner1",1,0
2019,"donnied",1,0
2019,"donnysmith",2,1
2019,"dononhigh",3,1
2019,"donovanpark44",1,1
2019,"donrothman",1,0
2019,"donryker",1,0
2019,"dontbeugly",1,0
2019,"doolie",1,0
2019,"doooowns",3,0
2019,"dopey_duck_",2,0
2019,"doraarcos",1,0
2019,"dorischan",6,0
2019,"dorote",4,0
2019,"dorothy",3,0
2019,"dorthehansen",3,0
2019,"dorvo",1,0
2019,"dot4nature",11,0
2019,"doubledolls",3,0
2019,"doubroc",1,0
2019,"doubtxs___",2,0
2019,"dougduch",1,0
2019,"douggunter",1,0
2019,"douglas118",1,1
2019,"douglas8",1,0
2019,"dougmahana",2,1
2019,"dougrva",14,0
2019,"dougwyu",1,0
2019,"dovefieldfarm",3,0
2019,"dovilmalinauskait",1,0
2019,"doyaley",2,0
2019,"dpaez",1,0
2019,"dpbrubaker",16,0
2019,"dpcleary",1,0
2019,"dpdecoste",1,0
2019,"dpopkin",1,0
2019,"dquros",6,1
2019,"dr-zev",1,0
2019,"dr_robert",2,2
2019,"dracoabe",125,38
2019,"draganjeremic",1,0
2019,"dragonflygems",1,0
2019,"draken",3,0
2019,"drakesadosky",6,0
2019,"dranouska",1,0
2019,"dranunculus",10,0
2019,"draperj12",1,0
2019,"drawlex",9,6
2019,"drb_nc",6,0
2019,"drdo_gsc07",1,0
2019,"dreb",1,0
2019,"drebou",1,0
2019,"dresdenley",3,2
2019,"drew38",1,0
2019,"drew4141",3,0
2019,"drewcoleman",4,0
2019,"drewerensel",1,0
2019,"drewschi",2,1
2019,"drewxhopper",1,1
2019,"drgma",3,0
2019,"dribble",1,0
2019,"dricki",4,1
2019,"drisaline",1,0
2019,"drizzt173",1,0
2019,"drjack1369",1,0
2019,"drjesst",1,0
2019,"drjintaiwan",3,0
2019,"drkevinaharris",1,0
2019,"drmcdaniel",1,0
2019,"drmouse",42,3
2019,"drnobody",1,0
2019,"drob25",13,0
2019,"droberts17",4,0
2019,"dromero",272,3
2019,"droppedpetals",16,0
2019,"drouhbakhsh",2,0
2019,"drscienceninja",1,0
2019,"drsinoire",1,0
2019,"dru8501",1,1
2019,"drudgy",1,0
2019,"druki",2,0
2019,"drusyra",1,0
2019,"drwhidden",1,0
2019,"drygulchranger",1,0
2019,"dsaldivar",9,2
2019,"dsbc26",7,0
2019,"dschmitt",2,1
2019,"dservant",1,0
2019,"dsg112",1,0
2019,"dsinclair",2,0
2019,"dslepikas",16,7
2019,"dslevine",1,1
2019,"dsmiau",1,0
2019,"dsmith81",9,2
2019,"dsper_18",1,1
2019,"dtfratis",2,1
2019,"duaned",1,1
2019,"duanspears",1,0
2019,"duasigrejas3",2,0
2019,"dubhlon",1,0
2019,"duchnakg",3,0
2019,"duck1",1,0
2019,"duck200",7,2
2019,"ducksinarow",2,0
2019,"duke-of-vader",4,1
2019,"duke_russell",25,0
2019,"dulce_perez",1,0
2019,"dulcediaz1",4,0
2019,"dulcemara1",1,0
2019,"dulcenaranjo",4,0
2019,"dulcyvazquez",5,1
2019,"dullberg",2,0
2019,"dumaoverland",10,2
2019,"dumas",1,0
2019,"duncan29",1,0
2019,"duraace9sp",1,0
2019,"dustin_pahl",1,0
2019,"dustinhughes",49,5
2019,"dustinpos4",1,0
2019,"duston1",17,0
2019,"dustoxlatios",2,1
2019,"dusty21",1,0
2019,"dustysterrell",1,0
2019,"dustyzapper",1,0
2019,"dutkal",4,0
2019,"dvaladez",6,3
2019,"dvangamp",1,1
2019,"dvdelft",2,0
2019,"dvinkoffgin",2,0
2019,"dwaniger",2,0
2019,"dwaynebeaumont",2,0
2019,"dwaynejr",1,0
2019,"dwcanyon15",2,0
2019,"dwelters",2,0
2019,"dwesatgc",3,0
2019,"dwhitmer",2,0
2019,"dwikyrahmadiaswan",1,1
2019,"dwisuci",3,2
2019,"dwmacdougall",1,0
2019,"dwmcginnis",1,0
2019,"dwoodman",2,1
2019,"dwrightj",3,1
2019,"dwyerdunnavant",1,0
2019,"dyj",25,5
2019,"dylan284",1,0
2019,"dylan309",1,0
2019,"dylanc5",5,0
2019,"dylanlederman",1,0
2019,"dylanpar",1,1
2019,"dylanreuter",3,1
2019,"dyosace",1,0
2019,"dyosuico",8,1
2019,"dyslexicbatnam",6,0
2019,"dzabran",3,0
2019,"e-bulteau",4,0
2019,"e-de-la-pena04",6,1
2019,"e-hilaireau",3,0
2019,"e_gomez",3,0
2019,"e_m_sales",3,3
2019,"eaburke",2,0
2019,"eaguilar98",1,1
2019,"ealas",6,0
2019,"eaman-ga1",3,1
2019,"eamesheard",1,0
2019,"eapfeiler",6,1
2019,"earlplett",1,0
2019,"earthachen",5,1
2019,"earthos",1,0
2019,"earthtonal",1,0
2019,"ebbutterflylady86",1,1
2019,"ebcroca3ano",2,0
