"cell","year","jd_wk","obs_days"
560.1,2019,196,6
560.1,2019,203,7
560.1,2019,210,11
560.1,2019,217,11
560.1,2019,224,5
560.1,2019,231,6
561.1,2017,91,1
561.1,2017,112,1
561.1,2017,119,2
561.1,2017,126,1
561.1,2017,133,1
561.1,2017,140,1
561.1,2017,147,2
561.1,2017,154,2
561.1,2017,161,2
561.1,2017,168,2
561.1,2017,175,3
561.1,2017,182,4
561.1,2017,189,6
561.1,2017,196,11
561.1,2017,203,7
561.1,2017,210,7
561.1,2017,217,1
561.1,2017,224,7
561.1,2017,231,7
561.1,2017,238,4
561.1,2017,245,5
561.1,2017,252,32
561.1,2017,259,20
561.1,2017,266,9
561.1,2017,273,11
561.1,2017,280,10
561.1,2017,287,7
561.1,2017,294,5
561.1,2017,308,3
561.1,2017,315,1
561.1,2017,322,6
561.1,2017,329,7
561.1,2017,336,1
561.1,2018,14,1
561.1,2018,63,1
561.1,2018,70,3
561.1,2018,84,1
561.1,2018,91,1
561.1,2018,105,1
561.1,2018,112,4
561.1,2018,119,9
561.1,2018,126,7
561.1,2018,133,7
561.1,2018,140,13
561.1,2018,147,10
561.1,2018,154,15
561.1,2018,161,12
561.1,2018,168,20
561.1,2018,175,13
561.1,2018,182,6
561.1,2018,189,11
561.1,2018,196,13
561.1,2018,203,15
561.1,2018,210,17
561.1,2018,217,16
561.1,2018,224,12
561.1,2018,231,20
561.1,2018,238,23
561.1,2018,245,22
561.1,2018,252,30
561.1,2018,259,12
561.1,2018,266,28
561.1,2018,273,14
561.1,2018,280,4
561.1,2018,287,9
561.1,2018,294,7
561.1,2018,301,9
561.1,2018,308,2
561.1,2018,322,1
561.1,2018,343,1
561.1,2019,0,1
561.1,2019,28,1
561.1,2019,42,1
561.1,2019,70,1
561.1,2019,84,2
561.1,2019,91,1
561.1,2019,98,3
561.1,2019,105,7
561.1,2019,112,4
561.1,2019,119,8
561.1,2019,126,5
561.1,2019,133,7
561.1,2019,140,10
561.1,2019,147,14
561.1,2019,154,16
561.1,2019,161,8
561.1,2019,168,19
561.1,2019,175,33
561.1,2019,182,31
561.1,2019,189,29
561.1,2019,196,20
561.1,2019,203,38
561.1,2019,210,48
561.1,2019,217,42
561.1,2019,224,27
561.1,2019,231,32
561.1,2019,238,5
562.1,2017,0,1
562.1,2017,7,1
562.1,2017,14,1
562.1,2017,35,3
562.1,2017,42,3
562.1,2017,49,4
562.1,2017,56,2
562.1,2017,63,4
562.1,2017,70,3
562.1,2017,77,4
562.1,2017,84,6
562.1,2017,91,5
562.1,2017,98,3
562.1,2017,105,15
562.1,2017,112,13
562.1,2017,119,8
562.1,2017,126,13
562.1,2017,133,49
562.1,2017,140,14
562.1,2017,147,18
562.1,2017,154,22
562.1,2017,161,18
562.1,2017,168,16
562.1,2017,175,22
562.1,2017,182,28
562.1,2017,189,26
562.1,2017,196,31
562.1,2017,203,39
562.1,2017,210,20
562.1,2017,217,28
562.1,2017,224,30
562.1,2017,231,27
562.1,2017,238,31
562.1,2017,245,31
562.1,2017,252,31
562.1,2017,259,87
562.1,2017,266,36
562.1,2017,273,16
562.1,2017,280,26
562.1,2017,287,14
562.1,2017,294,6
562.1,2017,301,1
562.1,2017,308,6
562.1,2017,315,2
562.1,2017,322,4
562.1,2017,329,4
562.1,2017,336,2
562.1,2017,343,2
562.1,2017,350,3
562.1,2017,357,2
562.1,2018,14,1
562.1,2018,28,1
562.1,2018,35,1
562.1,2018,70,2
562.1,2018,77,6
562.1,2018,84,1
562.1,2018,98,2
562.1,2018,105,4
562.1,2018,112,20
562.1,2018,119,43
562.1,2018,126,18
562.1,2018,133,29
562.1,2018,140,26
562.1,2018,147,48
562.1,2018,154,62
562.1,2018,161,43
562.1,2018,168,61
562.1,2018,175,41
562.1,2018,182,46
562.1,2018,189,56
562.1,2018,196,70
562.1,2018,203,64
562.1,2018,210,78
562.1,2018,217,86
562.1,2018,224,74
562.1,2018,231,63
562.1,2018,238,52
562.1,2018,245,89
562.1,2018,252,81
562.1,2018,259,43
562.1,2018,266,42
562.1,2018,273,30
562.1,2018,280,19
562.1,2018,287,19
562.1,2018,294,16
562.1,2018,301,12
562.1,2018,308,8
562.1,2018,315,6
562.1,2018,322,4
562.1,2018,329,1
562.1,2018,336,2
562.1,2018,350,1
562.1,2018,357,2
562.1,2019,0,3
562.1,2019,7,3
562.1,2019,21,1
562.1,2019,28,1
562.1,2019,35,1
562.1,2019,42,1
562.1,2019,56,2
562.1,2019,63,2
562.1,2019,70,4
562.1,2019,77,5
562.1,2019,84,5
562.1,2019,91,5
562.1,2019,98,6
562.1,2019,105,17
562.1,2019,112,27
562.1,2019,119,22
562.1,2019,126,17
562.1,2019,133,42
562.1,2019,140,29
562.1,2019,147,89
562.1,2019,154,77
562.1,2019,161,77
562.1,2019,168,104
562.1,2019,175,69
562.1,2019,182,80
562.1,2019,189,93
562.1,2019,196,138
562.1,2019,203,96
562.1,2019,210,104
562.1,2019,217,119
562.1,2019,224,118
562.1,2019,231,121
562.1,2019,238,15
563.1,2017,91,1
563.1,2017,98,3
563.1,2017,119,1
563.1,2017,126,2
563.1,2017,133,4
563.1,2017,140,3
563.1,2017,147,7
563.1,2017,154,14
563.1,2017,161,7
563.1,2017,168,11
563.1,2017,175,6
563.1,2017,182,15
563.1,2017,189,7
563.1,2017,196,7
563.1,2017,203,13
563.1,2017,210,9
563.1,2017,217,17
563.1,2017,224,14
563.1,2017,231,10
563.1,2017,238,11
563.1,2017,245,4
563.1,2017,252,8
563.1,2017,259,6
563.1,2017,266,6
563.1,2017,273,4
563.1,2017,280,3
563.1,2017,287,5
563.1,2017,294,1
563.1,2017,301,2
563.1,2017,315,1
563.1,2017,322,1
563.1,2017,343,2
563.1,2017,357,2
563.1,2018,14,2
563.1,2018,21,1
563.1,2018,28,1
563.1,2018,70,1
563.1,2018,105,1
563.1,2018,112,4
563.1,2018,119,5
563.1,2018,126,8
563.1,2018,133,9
563.1,2018,140,14
563.1,2018,147,15
563.1,2018,154,20
563.1,2018,161,24
563.1,2018,168,42
563.1,2018,175,21
563.1,2018,182,48
563.1,2018,189,29
563.1,2018,196,28
563.1,2018,203,28
563.1,2018,210,41
563.1,2018,217,49
563.1,2018,224,44
563.1,2018,231,29
563.1,2018,238,31
563.1,2018,245,36
563.1,2018,252,47
563.1,2018,259,53
563.1,2018,266,39
563.1,2018,273,30
563.1,2018,280,23
563.1,2018,287,15
563.1,2018,294,24
563.1,2018,301,21
563.1,2018,308,12
563.1,2018,315,6
563.1,2018,322,10
563.1,2018,329,1
563.1,2018,336,1
563.1,2018,343,1
563.1,2018,357,1
563.1,2019,21,1
563.1,2019,35,2
563.1,2019,70,1
563.1,2019,84,1
563.1,2019,91,1
563.1,2019,98,2
563.1,2019,105,7
563.1,2019,112,2
563.1,2019,119,7
563.1,2019,126,7
563.1,2019,133,7
563.1,2019,140,18
563.1,2019,147,16
563.1,2019,154,42
563.1,2019,161,20
563.1,2019,168,44
563.1,2019,175,44
563.1,2019,182,46
563.1,2019,189,33
563.1,2019,196,39
563.1,2019,203,47
563.1,2019,210,31
563.1,2019,217,55
563.1,2019,224,44
563.1,2019,231,45
563.1,2019,238,4
564.1,2017,49,2
564.1,2017,84,2
564.1,2017,91,2
564.1,2017,105,1
564.1,2017,112,3
564.1,2017,119,2
564.1,2017,126,2
564.1,2017,133,3
564.1,2017,140,3
564.1,2017,147,11
564.1,2017,154,15
564.1,2017,161,12
564.1,2017,168,9
564.1,2017,175,22
564.1,2017,182,30
564.1,2017,189,17
564.1,2017,196,20
564.1,2017,203,27
564.1,2017,210,17
564.1,2017,217,26
564.1,2017,224,19
564.1,2017,231,23
564.1,2017,238,17
564.1,2017,245,5
564.1,2017,252,12
564.1,2017,259,15
564.1,2017,266,10
564.1,2017,273,11
564.1,2017,280,14
564.1,2017,287,8
564.1,2017,294,1
564.1,2017,301,1
564.1,2017,322,1
564.1,2017,343,1
564.1,2017,350,1
564.1,2018,7,1
564.1,2018,63,1
564.1,2018,77,3
564.1,2018,112,1
564.1,2018,119,2
564.1,2018,126,5
564.1,2018,133,7
564.1,2018,140,22
564.1,2018,147,20
564.1,2018,154,18
564.1,2018,161,34
564.1,2018,168,22
564.1,2018,175,38
564.1,2018,182,39
564.1,2018,189,38
564.1,2018,196,40
564.1,2018,203,45
564.1,2018,210,38
564.1,2018,217,39
564.1,2018,224,30
564.1,2018,231,29
564.1,2018,238,22
564.1,2018,245,17
564.1,2018,252,11
564.1,2018,259,23
564.1,2018,266,14
564.1,2018,273,3
564.1,2018,280,11
564.1,2018,287,3
564.1,2018,294,3
564.1,2018,301,4
564.1,2018,315,4
564.1,2018,322,1
564.1,2018,336,1
564.1,2018,350,4
564.1,2019,7,1
564.1,2019,63,1
564.1,2019,91,2
564.1,2019,98,3
564.1,2019,105,9
564.1,2019,112,6
564.1,2019,119,11
564.1,2019,126,15
564.1,2019,133,7
564.1,2019,140,16
564.1,2019,147,13
564.1,2019,154,22
564.1,2019,161,35
564.1,2019,168,46
564.1,2019,175,47
564.1,2019,182,80
564.1,2019,189,55
564.1,2019,196,52
564.1,2019,203,76
564.1,2019,210,64
564.1,2019,217,69
564.1,2019,224,61
564.1,2019,231,51
564.1,2019,238,14
565.1,2017,91,1
565.1,2017,133,14
565.1,2017,140,6
565.1,2017,147,4
565.1,2017,154,4
565.1,2017,161,8
565.1,2017,168,5
565.1,2017,175,5
565.1,2017,182,7
565.1,2017,189,16
565.1,2017,196,10
565.1,2017,203,13
565.1,2017,210,19
565.1,2017,217,19
565.1,2017,224,15
565.1,2017,231,22
565.1,2017,238,13
565.1,2017,245,10
565.1,2017,252,9
565.1,2017,259,10
565.1,2017,266,2
565.1,2017,273,3
565.1,2017,280,1
565.1,2017,287,3
565.1,2017,294,3
565.1,2017,357,1
565.1,2018,28,1
565.1,2018,70,1
565.1,2018,91,1
565.1,2018,119,3
565.1,2018,126,6
565.1,2018,133,7
565.1,2018,140,4
565.1,2018,147,14
565.1,2018,154,22
565.1,2018,161,28
565.1,2018,168,32
565.1,2018,175,42
565.1,2018,182,40
565.1,2018,189,46
565.1,2018,196,36
565.1,2018,203,28
565.1,2018,210,38
565.1,2018,217,47
565.1,2018,224,42
565.1,2018,231,39
565.1,2018,238,28
565.1,2018,245,29
565.1,2018,252,20
565.1,2018,259,19
565.1,2018,266,12
565.1,2018,273,5
565.1,2018,280,6
565.1,2018,287,2
565.1,2018,294,4
565.1,2018,301,2
565.1,2018,308,1
565.1,2018,315,1
565.1,2018,322,1
565.1,2018,329,2
565.1,2018,336,2
565.1,2018,343,1
565.1,2018,350,1
565.1,2019,0,1
565.1,2019,7,1
565.1,2019,77,3
565.1,2019,91,2
565.1,2019,105,3
565.1,2019,112,1
565.1,2019,119,7
565.1,2019,126,10
565.1,2019,133,15
565.1,2019,140,10
565.1,2019,147,17
565.1,2019,154,31
565.1,2019,161,33
565.1,2019,168,54
565.1,2019,175,48
565.1,2019,182,94
565.1,2019,189,74
565.1,2019,196,105
565.1,2019,203,116
565.1,2019,210,146
565.1,2019,217,132
565.1,2019,224,118
565.1,2019,231,90
565.1,2019,238,9
566.1,2017,14,2
566.1,2017,21,1
566.1,2017,35,1
566.1,2017,49,1
566.1,2017,63,1
566.1,2017,77,1
566.1,2017,84,2
566.1,2017,91,4
566.1,2017,98,8
566.1,2017,105,5
566.1,2017,112,27
566.1,2017,119,10
566.1,2017,126,6
566.1,2017,133,13
566.1,2017,140,12
566.1,2017,147,21
566.1,2017,154,18
566.1,2017,161,26
566.1,2017,168,27
566.1,2017,175,28
566.1,2017,182,38
566.1,2017,189,33
566.1,2017,196,33
566.1,2017,203,28
566.1,2017,210,29
566.1,2017,217,39
566.1,2017,224,26
566.1,2017,231,47
566.1,2017,238,32
566.1,2017,245,28
566.1,2017,252,40
566.1,2017,259,28
566.1,2017,266,29
566.1,2017,273,29
566.1,2017,280,14
566.1,2017,287,15
566.1,2017,294,14
566.1,2017,301,4
566.1,2017,308,1
566.1,2017,315,2
566.1,2017,322,3
566.1,2017,329,1
566.1,2017,336,2
566.1,2017,343,2
566.1,2017,350,1
566.1,2018,7,1
566.1,2018,14,1
566.1,2018,35,1
566.1,2018,42,1
566.1,2018,56,1
566.1,2018,63,1
566.1,2018,70,2
566.1,2018,77,1
566.1,2018,84,4
566.1,2018,91,2
566.1,2018,98,10
566.1,2018,105,11
566.1,2018,112,14
566.1,2018,119,17
566.1,2018,126,37
566.1,2018,133,21
566.1,2018,140,33
566.1,2018,147,37
566.1,2018,154,29
566.1,2018,161,38
566.1,2018,168,39
566.1,2018,175,39
566.1,2018,182,57
566.1,2018,189,56
566.1,2018,196,52
566.1,2018,203,66
566.1,2018,210,70
566.1,2018,217,53
566.1,2018,224,49
566.1,2018,231,53
566.1,2018,238,44
566.1,2018,245,50
566.1,2018,252,58
566.1,2018,259,48
566.1,2018,266,43
566.1,2018,273,26
566.1,2018,280,25
566.1,2018,287,23
566.1,2018,294,20
566.1,2018,301,5
566.1,2018,308,13
566.1,2018,315,5
566.1,2018,322,6
566.1,2018,329,5
566.1,2018,336,2
566.1,2018,343,3
566.1,2018,350,2
566.1,2018,357,1
566.1,2018,364,2
566.1,2019,7,4
566.1,2019,14,4
566.1,2019,21,2
566.1,2019,35,3
566.1,2019,42,3
566.1,2019,49,3
566.1,2019,63,3
566.1,2019,70,5
566.1,2019,77,3
566.1,2019,84,3
566.1,2019,91,5
566.1,2019,98,9
566.1,2019,105,15
566.1,2019,112,17
566.1,2019,119,31
566.1,2019,126,33
566.1,2019,133,27
566.1,2019,140,50
566.1,2019,147,30
566.1,2019,154,70
566.1,2019,161,54
566.1,2019,168,95
566.1,2019,175,88
566.1,2019,182,113
566.1,2019,189,104
566.1,2019,196,236
566.1,2019,203,272
566.1,2019,210,269
566.1,2019,217,221
566.1,2019,224,244
566.1,2019,231,217
566.1,2019,238,39
567.1,2017,0,1
567.1,2017,14,1
567.1,2017,21,1
567.1,2017,49,1
567.1,2017,56,5
567.1,2017,63,6
567.1,2017,77,2
567.1,2017,84,3
567.1,2017,91,4
567.1,2017,98,13
567.1,2017,105,10
567.1,2017,112,16
567.1,2017,119,10
567.1,2017,126,18
567.1,2017,133,34
567.1,2017,140,24
567.1,2017,147,40
567.1,2017,154,40
567.1,2017,161,35
567.1,2017,168,50
567.1,2017,175,34
567.1,2017,182,44
567.1,2017,189,37
567.1,2017,196,66
567.1,2017,203,58
567.1,2017,210,44
567.1,2017,217,49
567.1,2017,224,60
567.1,2017,231,58
567.1,2017,238,49
567.1,2017,245,37
567.1,2017,252,62
567.1,2017,259,73
567.1,2017,266,39
567.1,2017,273,45
567.1,2017,280,39
567.1,2017,287,32
567.1,2017,294,24
567.1,2017,301,6
567.1,2017,308,6
567.1,2017,315,3
567.1,2017,322,4
567.1,2017,329,2
567.1,2017,336,5
567.1,2017,343,1
567.1,2017,350,1
567.1,2018,0,1
567.1,2018,14,5
567.1,2018,21,2
567.1,2018,28,4
567.1,2018,42,3
567.1,2018,49,5
567.1,2018,56,1
567.1,2018,70,3
567.1,2018,77,2
567.1,2018,84,3
567.1,2018,91,6
567.1,2018,98,5
567.1,2018,105,6
567.1,2018,112,26
567.1,2018,119,34
567.1,2018,126,44
567.1,2018,133,49
567.1,2018,140,43
567.1,2018,147,72
567.1,2018,154,59
567.1,2018,161,81
567.1,2018,168,87
567.1,2018,175,93
567.1,2018,182,103
567.1,2018,189,114
567.1,2018,196,135
567.1,2018,203,129
567.1,2018,210,136
567.1,2018,217,131
567.1,2018,224,118
567.1,2018,231,136
567.1,2018,238,123
567.1,2018,245,117
567.1,2018,252,89
567.1,2018,259,63
567.1,2018,266,61
567.1,2018,273,43
567.1,2018,280,48
567.1,2018,287,31
567.1,2018,294,14
567.1,2018,301,6
567.1,2018,308,17
567.1,2018,315,13
567.1,2018,322,10
567.1,2018,329,9
567.1,2018,336,3
567.1,2018,343,2
567.1,2018,350,6
567.1,2018,357,2
567.1,2019,0,3
567.1,2019,7,1
567.1,2019,14,6
567.1,2019,21,2
567.1,2019,28,4
567.1,2019,35,9
567.1,2019,42,5
567.1,2019,49,5
567.1,2019,56,5
567.1,2019,63,4
567.1,2019,70,3
567.1,2019,77,7
567.1,2019,84,7
567.1,2019,91,18
567.1,2019,98,21
567.1,2019,105,37
567.1,2019,112,41
567.1,2019,119,46
567.1,2019,126,45
567.1,2019,133,61
567.1,2019,140,77
567.1,2019,147,63
567.1,2019,154,93
567.1,2019,161,119
567.1,2019,168,133
567.1,2019,175,128
567.1,2019,182,161
567.1,2019,189,167
567.1,2019,196,195
567.1,2019,203,278
567.1,2019,210,250
567.1,2019,217,252
567.1,2019,224,293
567.1,2019,231,224
567.1,2019,238,33
568.1,2017,98,3
568.1,2017,105,3
568.1,2017,112,2
568.1,2017,119,3
568.1,2017,126,2
568.1,2017,133,4
568.1,2017,140,7
568.1,2017,147,4
568.1,2017,154,5
568.1,2017,161,8
568.1,2017,168,8
568.1,2017,175,35
568.1,2017,182,17
568.1,2017,189,16
568.1,2017,196,9
568.1,2017,203,21
568.1,2017,210,34
568.1,2017,217,27
568.1,2017,224,20
568.1,2017,231,30
568.1,2017,238,21
568.1,2017,245,20
568.1,2017,252,16
568.1,2017,259,27
568.1,2017,266,9
568.1,2017,273,15
568.1,2017,280,20
568.1,2017,287,9
568.1,2017,294,7
568.1,2017,301,2
568.1,2017,308,2
568.1,2017,315,1
568.1,2017,357,1
568.1,2018,7,1
568.1,2018,21,1
568.1,2018,42,2
568.1,2018,49,2
568.1,2018,56,1
568.1,2018,84,4
568.1,2018,91,3
568.1,2018,98,4
568.1,2018,105,3
568.1,2018,112,12
568.1,2018,119,19
568.1,2018,126,14
568.1,2018,133,17
568.1,2018,140,23
568.1,2018,147,29
568.1,2018,154,25
568.1,2018,161,34
568.1,2018,168,35
568.1,2018,175,52
568.1,2018,182,41
568.1,2018,189,66
568.1,2018,196,64
568.1,2018,203,50
568.1,2018,210,70
568.1,2018,217,68
568.1,2018,224,60
568.1,2018,231,62
568.1,2018,238,48
568.1,2018,245,35
568.1,2018,252,36
568.1,2018,259,30
568.1,2018,266,29
568.1,2018,273,22
568.1,2018,280,34
568.1,2018,287,14
568.1,2018,294,1
568.1,2018,301,1
568.1,2018,308,5
568.1,2018,315,2
568.1,2018,322,2
568.1,2018,329,4
568.1,2018,343,2
568.1,2018,357,2
568.1,2019,14,2
568.1,2019,28,1
568.1,2019,35,8
568.1,2019,42,3
568.1,2019,49,1
568.1,2019,56,2
568.1,2019,63,5
568.1,2019,70,4
568.1,2019,77,3
568.1,2019,91,8
568.1,2019,98,13
568.1,2019,105,13
568.1,2019,112,14
568.1,2019,119,26
568.1,2019,126,15
568.1,2019,133,12
568.1,2019,140,23
568.1,2019,147,31
568.1,2019,154,41
568.1,2019,161,43
568.1,2019,168,50
568.1,2019,175,59
568.1,2019,182,80
568.1,2019,189,66
568.1,2019,196,78
568.1,2019,203,90
568.1,2019,210,78
568.1,2019,217,91
568.1,2019,224,99
568.1,2019,231,84
568.1,2019,238,20
580.1,2019,161,1
581.1,2017,28,1
581.1,2017,70,1
581.1,2017,77,1
581.1,2017,84,4
581.1,2017,91,2
581.1,2017,98,1
581.1,2017,105,2
581.1,2017,112,1
581.1,2017,133,2
581.1,2017,140,4
581.1,2017,147,1
581.1,2017,154,7
581.1,2017,161,3
581.1,2017,168,1
581.1,2017,189,2
581.1,2017,203,3
581.1,2017,210,6
581.1,2017,217,2
581.1,2017,245,1
581.1,2017,252,3
581.1,2017,259,2
581.1,2017,266,1
581.1,2017,287,1
581.1,2017,301,1
581.1,2017,308,2
581.1,2017,315,2
581.1,2017,322,1
581.1,2017,336,1
581.1,2017,343,1
581.1,2017,364,2
581.1,2018,7,1
581.1,2018,14,1
581.1,2018,42,2
581.1,2018,70,1
581.1,2018,77,1
581.1,2018,84,2
581.1,2018,91,5
581.1,2018,98,2
581.1,2018,105,2
581.1,2018,112,3
581.1,2018,119,2
581.1,2018,133,1
581.1,2018,140,1
581.1,2018,147,2
581.1,2018,154,2
581.1,2018,175,1
581.1,2018,182,1
581.1,2018,189,1
581.1,2018,196,1
581.1,2018,203,1
581.1,2018,210,2
581.1,2018,217,2
581.1,2018,231,2
581.1,2018,238,1
581.1,2018,245,1
581.1,2018,252,1
581.1,2018,259,1
581.1,2018,266,2
581.1,2018,273,1
581.1,2018,280,4
581.1,2018,287,3
581.1,2018,294,5
581.1,2018,301,2
581.1,2018,308,2
581.1,2018,315,1
581.1,2018,322,2
581.1,2018,350,2
581.1,2019,14,1
581.1,2019,21,2
581.1,2019,42,1
581.1,2019,49,2
581.1,2019,56,8
581.1,2019,63,2
581.1,2019,70,3
581.1,2019,77,2
581.1,2019,84,5
581.1,2019,91,3
581.1,2019,98,2
581.1,2019,105,4
581.1,2019,112,30
581.1,2019,119,7
581.1,2019,126,4
581.1,2019,133,5
581.1,2019,140,4
581.1,2019,147,5
581.1,2019,154,4
581.1,2019,161,4
581.1,2019,168,6
581.1,2019,175,5
581.1,2019,182,5
581.1,2019,189,4
581.1,2019,196,1
581.1,2019,203,1
581.1,2019,210,4
581.1,2019,217,2
581.1,2019,224,3
581.1,2019,231,1
582.1,2017,63,1
582.1,2017,70,1
582.1,2017,77,4
582.1,2017,84,5
582.1,2017,91,3
582.1,2017,105,3
582.1,2017,112,1
582.1,2017,119,2
582.1,2017,126,1
582.1,2017,140,1
582.1,2017,147,2
582.1,2017,154,2
582.1,2017,168,2
582.1,2017,175,1
582.1,2017,182,1
582.1,2017,196,1
582.1,2017,210,2
582.1,2017,217,3
582.1,2017,224,2
582.1,2017,231,3
582.1,2017,238,3
582.1,2017,245,2
582.1,2017,259,1
582.1,2017,266,2
582.1,2017,273,2
582.1,2017,280,2
582.1,2017,287,3
582.1,2017,294,1
582.1,2017,301,1
582.1,2017,308,2
582.1,2017,315,2
582.1,2017,322,1
582.1,2018,14,1
582.1,2018,28,1
582.1,2018,35,1
582.1,2018,56,1
582.1,2018,70,1
582.1,2018,77,3
582.1,2018,91,6
582.1,2018,105,4
582.1,2018,126,2
582.1,2018,147,2
582.1,2018,161,2
582.1,2018,168,2
582.1,2018,175,1
582.1,2018,182,1
582.1,2018,189,1
582.1,2018,217,4
582.1,2018,224,5
582.1,2018,231,3
582.1,2018,245,1
582.1,2018,252,5
582.1,2018,259,6
582.1,2018,266,4
582.1,2018,273,1
582.1,2018,280,4
582.1,2018,287,7
582.1,2018,294,6
582.1,2018,301,3
582.1,2018,315,4
582.1,2018,322,3
582.1,2018,329,4
582.1,2018,336,1
582.1,2018,350,2
582.1,2018,357,3
582.1,2019,0,2
582.1,2019,14,2
582.1,2019,21,2
582.1,2019,28,2
582.1,2019,35,2
582.1,2019,42,3
582.1,2019,49,1
582.1,2019,56,4
582.1,2019,63,16
582.1,2019,70,10
582.1,2019,77,6
582.1,2019,84,16
582.1,2019,91,10
582.1,2019,98,8
582.1,2019,105,7
582.1,2019,112,17
582.1,2019,119,7
582.1,2019,126,1
582.1,2019,133,3
582.1,2019,140,2
582.1,2019,147,3
582.1,2019,154,3
582.1,2019,161,7
582.1,2019,168,3
582.1,2019,175,4
582.1,2019,182,2
582.1,2019,189,9
582.1,2019,196,3
582.1,2019,203,4
582.1,2019,210,10
582.1,2019,217,4
582.1,2019,224,5
582.1,2019,231,1
583.1,2017,77,2
583.1,2017,91,2
583.1,2017,98,1
583.1,2017,105,1
583.1,2017,112,1
583.1,2017,119,3
583.1,2017,133,1
583.1,2017,140,8
583.1,2017,147,2
583.1,2017,154,1
583.1,2017,161,3
583.1,2017,168,3
583.1,2017,175,4
583.1,2017,182,4
583.1,2017,189,2
583.1,2017,196,7
583.1,2017,203,6
583.1,2017,210,9
583.1,2017,217,4
583.1,2017,224,8
583.1,2017,231,2
583.1,2017,238,2
583.1,2017,245,5
583.1,2017,252,6
583.1,2017,259,2
583.1,2017,266,4
583.1,2017,273,5
583.1,2017,280,5
583.1,2017,287,2
583.1,2017,294,4
583.1,2017,301,2
583.1,2017,308,3
583.1,2018,0,1
583.1,2018,42,1
583.1,2018,84,1
583.1,2018,98,1
583.1,2018,112,2
583.1,2018,119,3
583.1,2018,126,1
583.1,2018,133,2
583.1,2018,140,4
583.1,2018,154,2
583.1,2018,161,4
583.1,2018,168,6
583.1,2018,175,3
583.1,2018,182,4
583.1,2018,189,1
583.1,2018,196,5
583.1,2018,203,5
583.1,2018,210,8
583.1,2018,217,5
583.1,2018,224,7
583.1,2018,231,10
583.1,2018,238,10
583.1,2018,245,13
583.1,2018,252,5
583.1,2018,259,7
583.1,2018,266,9
583.1,2018,273,6
583.1,2018,280,9
583.1,2018,287,7
583.1,2018,294,10
583.1,2018,301,9
583.1,2018,308,9
583.1,2018,315,7
583.1,2018,322,8
583.1,2018,329,5
583.1,2018,336,4
583.1,2018,343,7
583.1,2018,350,6
583.1,2018,357,1
583.1,2019,7,1
583.1,2019,14,1
583.1,2019,28,1
583.1,2019,56,2
583.1,2019,70,1
583.1,2019,84,3
583.1,2019,91,4
583.1,2019,98,4
583.1,2019,105,6
583.1,2019,112,9
583.1,2019,119,5
583.1,2019,126,9
583.1,2019,133,9
583.1,2019,140,2
583.1,2019,147,6
583.1,2019,154,6
583.1,2019,161,10
583.1,2019,168,8
583.1,2019,175,8
583.1,2019,182,5
583.1,2019,189,12
583.1,2019,196,5
583.1,2019,203,10
583.1,2019,210,14
583.1,2019,217,12
583.1,2019,224,9
583.1,2019,231,9
583.1,2019,238,3
584.1,2017,140,3
584.1,2017,322,1
584.1,2018,175,2
584.1,2018,196,1
584.1,2018,210,2
584.1,2018,224,2
584.1,2018,231,1
584.1,2018,245,2
584.1,2018,252,1
584.1,2018,266,1
584.1,2018,273,1
584.1,2018,294,1
584.1,2019,84,1
584.1,2019,140,1
584.1,2019,154,2
584.1,2019,161,1
584.1,2019,175,1
584.1,2019,182,1
584.1,2019,189,2
584.1,2019,196,1
584.1,2019,203,3
584.1,2019,210,1
584.1,2019,217,1
584.1,2019,231,1
585.1,2017,70,2
585.1,2017,84,1
585.1,2017,161,1
585.1,2017,168,1
585.1,2017,175,1
585.1,2017,182,1
585.1,2017,189,4
585.1,2017,196,8
585.1,2017,203,8
585.1,2017,210,2
585.1,2017,217,2
585.1,2017,224,9
585.1,2017,231,6
585.1,2017,245,2
585.1,2017,259,1
585.1,2017,266,3
585.1,2017,315,1
585.1,2017,322,1
585.1,2018,70,1
585.1,2018,77,1
585.1,2018,126,1
585.1,2018,133,2
585.1,2018,140,2
585.1,2018,154,2
585.1,2018,168,3
585.1,2018,175,3
585.1,2018,182,1
585.1,2018,189,5
585.1,2018,196,5
585.1,2018,203,2
585.1,2018,210,1
585.1,2018,217,2
585.1,2018,224,1
585.1,2018,238,3
585.1,2018,245,1
585.1,2018,252,3
585.1,2018,266,1
585.1,2018,273,2
585.1,2018,322,1
585.1,2019,70,1
585.1,2019,91,1
585.1,2019,98,1
585.1,2019,154,1
585.1,2019,161,3
585.1,2019,168,1
585.1,2019,175,2
585.1,2019,182,4
585.1,2019,189,4
585.1,2019,196,3
585.1,2019,203,10
585.1,2019,210,10
585.1,2019,217,8
585.1,2019,224,8
585.1,2019,231,8
585.1,2019,238,1
586.1,2017,168,1
586.1,2017,175,2
586.1,2017,182,2
586.1,2017,189,3
586.1,2017,196,2
586.1,2017,203,2
586.1,2017,224,3
586.1,2017,231,1
586.1,2017,238,1
586.1,2017,259,4
586.1,2017,273,2
586.1,2017,294,1
586.1,2017,315,1
586.1,2018,63,1
586.1,2018,84,2
586.1,2018,91,1
586.1,2018,105,2
586.1,2018,119,1
586.1,2018,140,1
586.1,2018,147,1
586.1,2018,154,2
586.1,2018,168,1
586.1,2018,175,1
586.1,2018,182,4
586.1,2018,189,1
