"year","lat_bin","lon_bin","life_stage","scientific_name","n"
2018,35,-83,"adult","Campaea perlata",21
2018,35,-83,"adult","Cerma cerintha",12
2018,35,-83,"adult","Clemensia albata",14
2018,35,-83,"adult","Colocasia propinquilinea",10
2018,35,-83,"adult","Costaconvexa centrostrigaria",18
2018,35,-83,"adult","Dichorda iridaria",10
2018,35,-83,"adult","Disclisioprocta stellata",11
2018,35,-83,"adult","Ectropis crepuscularia",18
2018,35,-83,"adult","Egira alternans",14
2018,35,-83,"adult","Elaphria versicolor",12
2018,35,-83,"adult","Epimecis hortaria",39
2018,35,-83,"adult","Eudryas grata",28
2018,35,-83,"adult","Euparthenos nubilis",14
2018,35,-83,"adult","Eusarca confusaria",11
2018,35,-83,"adult","Eutrapela clemataria",20
2018,35,-83,"adult","Galgula partita",12
2018,35,-83,"adult","Halysidota",23
2018,35,-83,"adult","Halysidota tessellaris",20
2018,35,-83,"adult","Horisme intestinata",12
2018,35,-83,"adult","Hypena baltimoralis",19
2018,35,-83,"adult","Hypena scabra",26
2018,35,-83,"adult","Hypercompe scribonia",16
2018,35,-83,"adult","Hyphantria cunea",19
2018,35,-83,"adult","Hypoprepia fucosa",17
2018,35,-83,"adult","Idia aemula",19
2018,35,-83,"adult","Idia americalis",17
2018,35,-83,"adult","Idia forbesii",10
2018,35,-83,"adult","Iridopsis defectaria",12
2018,35,-83,"adult","Iridopsis larvaria",20
2018,35,-83,"adult","Lacinipolia renigera",14
2018,35,-83,"adult","Leuconycta diphteroides",13
2018,35,-83,"adult","Leuconycta lepidula",10
2018,35,-83,"adult","Macaria pustularia",15
2018,35,-83,"adult","Marimatha nigrofimbria",16
2018,35,-83,"adult","Morrisonia evicta",10
2018,35,-83,"adult","Mythimna unipuncta",15
2018,35,-83,"adult","Nadata gibbosa",26
2018,35,-83,"adult","Palthis angulalis",11
2018,35,-83,"adult","Palthis asopialis",23
2018,35,-83,"adult","Pangrapta decoralis",14
2018,35,-83,"adult","Panthea acronyctoides",14
2018,35,-83,"adult","Panthea furcilla",11
2018,35,-83,"adult","Parallelia bistriaris",10
2018,35,-83,"adult","Patalene olyzonaria",13
2018,35,-83,"adult","Plagodis pulveraria occiduaria",11
2018,35,-83,"adult","Polygrammate hebraeicum",18
2018,35,-83,"adult","Ponometia erastrioides",12
2018,35,-83,"adult","Probole amicaria",21
2018,35,-83,"adult","Prochoerodes lineola",28
2018,35,-83,"adult","Protodeltote muscosula",18
2018,35,-83,"adult","Pyrrharctia isabella",36
2018,35,-83,"adult","Spodoptera ornithogalli",13
2018,35,-83,"adult","Trichodezia albovittata",10
2018,35,-83,"caterpillar","Acronicta americana",20
2018,35,-83,"caterpillar","Halysidota tessellaris",60
2018,35,-83,"caterpillar","Hypercompe scribonia",14
2018,35,-83,"caterpillar","Hyphantria cunea",23
2018,35,-83,"caterpillar","Lophocampa caryae",11
2018,35,-83,"caterpillar","Orgyia definita",30
2018,35,-83,"caterpillar","Orgyia leucostigma",21
2018,35,-83,"caterpillar","Pyrrharctia isabella",28
2018,35,-81,"adult","Anticarsia gemmatalis",28
2018,35,-81,"adult","Costaconvexa centrostrigaria",12
2018,35,-81,"adult","Epimecis hortaria",15
2018,35,-81,"adult","Hypena scabra",13
2018,35,-81,"adult","Hypoprepia fucosa",11
2018,35,-81,"adult","Idia americalis",12
2018,35,-81,"adult","Iridopsis defectaria",12
2018,35,-81,"adult","Spodoptera ornithogalli",16
2018,35,-81,"caterpillar","Acronicta americana",15
2018,35,-81,"caterpillar","Halysidota tessellaris",26
2018,35,-81,"caterpillar","Hyphantria cunea",15
2018,35,-81,"caterpillar","Orgyia leucostigma",12
2018,35,-81,"caterpillar","Pyrrharctia isabella",10
2018,35,-81,"caterpillar","Spodoptera ornithogalli",12
2018,35,-79,"adult","Anticarsia gemmatalis",11
2018,35,-79,"adult","Cisseps fulvicollis",14
2018,35,-79,"adult","Costaconvexa centrostrigaria",14
2018,35,-79,"adult","Epimecis hortaria",30
2018,35,-79,"adult","Eutrapela clemataria",23
2018,35,-79,"adult","Ilexia intractata",12
2018,35,-79,"adult","Marimatha nigrofimbria",11
2018,35,-79,"adult","Phigalia denticulata",11
2018,35,-79,"caterpillar","Acronicta americana",26
2018,35,-79,"caterpillar","Datana integerrima",14
2018,35,-79,"caterpillar","Datana major",13
2018,35,-79,"caterpillar","Halysidota harrisii",14
2018,35,-79,"caterpillar","Halysidota tessellaris",65
2018,35,-79,"caterpillar","Hyphantria cunea",34
2018,35,-79,"caterpillar","Orgyia leucostigma",13
2018,35,-79,"caterpillar","Spilosoma virginica",17
2018,37,-87,"adult","Alypia octomaculata",10
2018,37,-87,"adult","Hypena scabra",12
2018,37,-87,"caterpillar","Halysidota tessellaris",10
2018,37,-85,"caterpillar","Acronicta americana",10
2018,37,-81,"adult","Halysidota tessellaris",12
2018,37,-81,"adult","Lophocampa caryae",14
2018,37,-81,"caterpillar","Halysidota tessellaris",15
2018,37,-81,"caterpillar","Hyphantria cunea",12
2018,37,-81,"caterpillar","Orgyia leucostigma",10
2018,37,-81,"caterpillar","Pyrrharctia isabella",17
2018,37,-79,"adult","Epimecis hortaria",13
2018,37,-79,"adult","Hypena scabra",10
2018,37,-79,"adult","Pyrrharctia isabella",10
2018,37,-79,"caterpillar","Acronicta americana",11
2018,37,-79,"caterpillar","Halysidota tessellaris",17
2018,37,-79,"caterpillar","Hyphantria cunea",18
2018,37,-77,"adult","Hyphantria cunea",19
2018,37,-77,"adult","Pyrrharctia isabella",12
2018,37,-77,"caterpillar","Hyphantria cunea",10
2018,39,-95,"caterpillar","Pyrrharctia isabella",13
2018,39,-93,"adult","Haematopis grataria",10
2018,39,-93,"adult","Pyrrharctia isabella",12
2018,39,-91,"adult","Alypia octomaculata",10
2018,39,-91,"adult","Hypena scabra",10
2018,39,-91,"adult","Pyrrharctia isabella",16
2018,39,-89,"adult","Estigmene acrea",10
2018,39,-87,"adult","Haematopis grataria",10
2018,39,-87,"caterpillar","Acronicta americana",12
2018,39,-87,"caterpillar","Euchaetes egle",13
2018,39,-87,"caterpillar","Hyphantria cunea",10
2018,39,-85,"adult","Alypia octomaculata",22
2018,39,-85,"adult","Cisseps fulvicollis",34
2018,39,-85,"adult","Haematopis grataria",34
2018,39,-85,"adult","Haploa clymene",10
2018,39,-85,"adult","Hypena scabra",14
2018,39,-85,"adult","Hypercompe scribonia",12
2018,39,-85,"adult","Hyphantria cunea",16
2018,39,-85,"adult","Mythimna unipuncta",13
2018,39,-85,"adult","Orgyia leucostigma",11
2018,39,-85,"adult","Palthis asopialis",10
2018,39,-85,"adult","Pyrrharctia isabella",29
2018,39,-85,"adult","Spodoptera ornithogalli",15
2018,39,-85,"caterpillar","Euchaetes egle",27
2018,39,-85,"caterpillar","Hyphantria cunea",11
2018,39,-85,"caterpillar","Orgyia leucostigma",11
2018,39,-85,"caterpillar","Pyrrharctia isabella",15
2018,39,-83,"adult","Acronicta insularis",10
2018,39,-83,"adult","Alypia octomaculata",15
2018,39,-83,"adult","Cisseps fulvicollis",22
2018,39,-83,"adult","Epimecis hortaria",10
2018,39,-83,"adult","Eudryas grata",12
2018,39,-83,"adult","Halysidota tessellaris",15
2018,39,-83,"adult","Haploa clymene",10
2018,39,-83,"adult","Hypena scabra",17
2018,39,-83,"adult","Hypercompe scribonia",16
2018,39,-83,"adult","Hyphantria cunea",25
2018,39,-83,"adult","Idia aemula",10
2018,39,-83,"adult","Mythimna unipuncta",12
2018,39,-83,"adult","Pyrrharctia isabella",25
2018,39,-83,"adult","Scopula limboundata",10
2018,39,-83,"adult","Spilosoma virginica",13
2018,39,-83,"caterpillar","Orgyia leucostigma",14
2018,39,-83,"caterpillar","Pyrrharctia isabella",11
2018,39,-79,"adult","Biston betularia",10
2018,39,-79,"adult","Campaea perlata",15
2018,39,-79,"adult","Eudryas grata",10
2018,39,-79,"adult","Halysidota tessellaris",25
2018,39,-79,"adult","Hypagyrtis unipunctata",17
2018,39,-79,"adult","Hypena scabra",11
2018,39,-79,"adult","Hypercompe scribonia",23
2018,39,-79,"adult","Hyphantria cunea",14
2018,39,-79,"adult","Idia aemula",11
2018,39,-79,"adult","Lophocampa caryae",27
2018,39,-79,"adult","Paleacrita vernata",13
2018,39,-79,"adult","Phaeoura quernaria",16
2018,39,-79,"adult","Phosphila turbulenta",10
2018,39,-79,"adult","Probole amicaria",11
2018,39,-79,"adult","Prochoerodes lineola",12
2018,39,-79,"adult","Pyrrharctia isabella",25
2018,39,-79,"caterpillar","Pyrrharctia isabella",16
2018,39,-77,"adult","Acronicta americana",22
2018,39,-77,"adult","Acronicta oblinita",23
2018,39,-77,"adult","Agrotis ipsilon",25
2018,39,-77,"adult","Alsophila pometaria",10
2018,39,-77,"adult","Alypia octomaculata",23
2018,39,-77,"adult","Apantesis",12
2018,39,-77,"adult","Athetis tarda",15
2018,39,-77,"adult","Bleptina caradrinalis",16
2018,39,-77,"adult","Campaea perlata",27
2018,39,-77,"adult","Choephora fungorum",32
2018,39,-77,"adult","Chrysodeixis includens",35
2018,39,-77,"adult","Chytolita morbidalis",32
2018,39,-77,"adult","Cisseps fulvicollis",90
2018,39,-77,"adult","Cisthene plumbea",12
2018,39,-77,"adult","Clemensia albata",22
2018,39,-77,"adult","Costaconvexa centrostrigaria",42
2018,39,-77,"adult","Cyclophora packardi",13
2018,39,-77,"adult","Cycnia tenera",30
2018,39,-77,"adult","Ectropis crepuscularia",31
2018,39,-77,"adult","Elaphria grata",13
2018,39,-77,"adult","Epimecis hortaria",77
2018,39,-77,"adult","Estigmene acrea",13
2018,39,-77,"adult","Eubaphe mendica",12
2018,39,-77,"adult","Euchaetes egle",30
2018,39,-77,"adult","Euchlaena amoenaria",13
2018,39,-77,"adult","Eudryas grata",16
2018,39,-77,"adult","Eusarca confusaria",33
2018,39,-77,"adult","Eutrapela clemataria",26
2018,39,-77,"adult","Galgula partita",49
2018,39,-77,"adult","Glenoides texanaria",13
2018,39,-77,"adult","Haematopis grataria",58
2018,39,-77,"adult","Halysidota",36
2018,39,-77,"adult","Halysidota harrisii",33
2018,39,-77,"adult","Halysidota tessellaris",65
2018,39,-77,"adult","Haploa clymene",34
2018,39,-77,"adult","Helicoverpa zea",21
2018,39,-77,"adult","Hypagyrtis unipunctata",37
2018,39,-77,"adult","Hypena baltimoralis",14
2018,39,-77,"adult","Hypena scabra",119
2018,39,-77,"adult","Hypercompe scribonia",58
2018,39,-77,"adult","Hyperstrotia nana",11
2018,39,-77,"adult","Hyperstrotia pervertens",15
2018,39,-77,"adult","Hyphantria cunea",141
2018,39,-77,"adult","Hypoprepia fucosa",18
2018,39,-77,"adult","Idia aemula",24
2018,39,-77,"adult","Idia americalis",15
2018,39,-77,"adult","Idia lubricalis",15
2018,39,-77,"adult","Idia rotundalis",14
2018,39,-77,"adult","Ilexia intractata",24
2018,39,-77,"adult","Lacinipolia renigera",37
2018,39,-77,"adult","Lascoria ambigualis",14
2018,39,-77,"adult","Lophocampa caryae",12
2018,39,-77,"adult","Macrochilo litophora",10
2018,39,-77,"adult","Maliattha synochitis",14
2018,39,-77,"adult","Marimatha nigrofimbria",38
2018,39,-77,"adult","Melanolophia canadaria",19
2018,39,-77,"adult","Mythimna unipuncta",75
2018,39,-77,"adult","Nadata gibbosa",14
2018,39,-77,"adult","Nemoria bistriaria",15
2018,39,-77,"adult","Noctua pronuba",16
2018,39,-77,"adult","Orthonama obstipata",34
2018,39,-77,"adult","Paleacrita vernata",18
2018,39,-77,"adult","Palthis angulalis",24
2018,39,-77,"adult","Palthis asopialis",52
2018,39,-77,"adult","Pangrapta decoralis",14
2018,39,-77,"adult","Patalene olyzonaria",35
2018,39,-77,"adult","Phalaenophana pyramusalis",12
2018,39,-77,"adult","Phalaenostola larentioides",11
2018,39,-77,"adult","Pleuroprucha insulsaria",40
2018,39,-77,"adult","Polygrammate hebraeicum",31
2018,39,-77,"adult","Prochoerodes lineola",23
2018,39,-77,"adult","Protoboarmia porcelaria",13
2018,39,-77,"adult","Protodeltote muscosula",60
2018,39,-77,"adult","Pyrrharctia isabella",140
2018,39,-77,"adult","Rivula propinqualis",23
2018,39,-77,"adult","Scolecocampa liburna",12
2018,39,-77,"adult","Scopula limboundata",58
2018,39,-77,"adult","Spilosoma virginica",27
2018,39,-77,"adult","Spodoptera ornithogalli",54
2018,39,-77,"adult","Sunira bicolorago",15
2018,39,-77,"adult","Tetanolita mynesalis",49
2018,39,-77,"adult","Xanthotype",17
2018,39,-77,"caterpillar","Acronicta americana",46
2018,39,-77,"caterpillar","Acronicta oblinita",13
2018,39,-77,"caterpillar","Euchaetes egle",14
2018,39,-77,"caterpillar","Halysidota harrisii",17
2018,39,-77,"caterpillar","Halysidota tessellaris",26
2018,39,-77,"caterpillar","Hypercompe scribonia",20
2018,39,-77,"caterpillar","Hyphantria cunea",99
2018,39,-77,"caterpillar","Orgyia leucostigma",38
2018,39,-77,"caterpillar","Pyrrharctia isabella",96
2018,39,-77,"caterpillar","Spilosoma virginica",13
2018,39,-77,"caterpillar","Spodoptera ornithogalli",13
2018,39,-75,"adult","Agrotis ipsilon",14
2018,39,-75,"adult","Anticarsia gemmatalis",11
2018,39,-75,"adult","Athetis tarda",10
2018,39,-75,"adult","Chrysodeixis includens",35
2018,39,-75,"adult","Cisseps fulvicollis",15
2018,39,-75,"adult","Costaconvexa centrostrigaria",17
2018,39,-75,"adult","Eupithecia miserulata",17
2018,39,-75,"adult","Galgula partita",13
2018,39,-75,"adult","Haematopis grataria",31
2018,39,-75,"adult","Halysidota",12
2018,39,-75,"adult","Helicoverpa zea",10
2018,39,-75,"adult","Hypena scabra",48
2018,39,-75,"adult","Hypercompe scribonia",14
2018,39,-75,"adult","Hyphantria cunea",46
2018,39,-75,"adult","Hypoprepia fucosa",15
2018,39,-75,"adult","Idia aemula",13
2018,39,-75,"adult","Lacinipolia renigera",10
2018,39,-75,"adult","Marimatha nigrofimbria",32
2018,39,-75,"adult","Mythimna unipuncta",33
2018,39,-75,"adult","Orgyia leucostigma",13
2018,39,-75,"adult","Orthonama obstipata",12
2018,39,-75,"adult","Palthis asopialis",18
2018,39,-75,"adult","Patalene olyzonaria",46
2018,39,-75,"adult","Pleuroprucha insulsaria",28
2018,39,-75,"adult","Polygrammate hebraeicum",10
2018,39,-75,"adult","Prochoerodes lineola",26
2018,39,-75,"adult","Pyrrharctia isabella",34
2018,39,-75,"adult","Scopula limboundata",18
2018,39,-75,"adult","Spodoptera ornithogalli",22
2018,39,-75,"caterpillar","Acronicta americana",10
2018,39,-75,"caterpillar","Hyphantria cunea",16
2018,39,-75,"caterpillar","Pyrrharctia isabella",13
2018,41,-89,"adult","Estigmene acrea",17
2018,41,-89,"adult","Euchaetes egle",11
2018,41,-89,"adult","Haematopis grataria",22
2018,41,-89,"adult","Halysidota tessellaris",11
2018,41,-89,"adult","Hypena scabra",17
2018,41,-89,"adult","Hyphantria cunea",11
2018,41,-89,"adult","Mellilla xanthometata",15
2018,41,-89,"adult","Pyrrharctia isabella",17
2018,41,-89,"adult","Spilosoma virginica",14
2018,41,-89,"caterpillar","Euchaetes egle",21
2018,41,-89,"caterpillar","Halysidota tessellaris",14
2018,41,-89,"caterpillar","Orgyia leucostigma",11
2018,41,-89,"caterpillar","Pyrrharctia isabella",18
2018,41,-87,"adult","Anagrapha falcifera",14
2018,41,-87,"adult","Costaconvexa centrostrigaria",11
2018,41,-87,"adult","Ctenucha virginica",10
2018,41,-87,"adult","Estigmene acrea",20
2018,41,-87,"adult","Haematopis grataria",37
2018,41,-87,"adult","Helicoverpa zea",13
2018,41,-87,"adult","Hypena scabra",28
2018,41,-87,"adult","Hyphantria cunea",10
2018,41,-87,"adult","Idia aemula",14
2018,41,-87,"adult","Mythimna unipuncta",21
2018,41,-87,"adult","Orgyia leucostigma",12
2018,41,-87,"adult","Pyrrharctia isabella",36
2018,41,-87,"adult","Scopula limboundata",12
2018,41,-87,"caterpillar","Acronicta americana",34
2018,41,-87,"caterpillar","Euchaetes egle",17
2018,41,-87,"caterpillar","Hyphantria cunea",12
2018,41,-87,"caterpillar","Orgyia leucostigma",34
2018,41,-87,"caterpillar","Pyrrharctia isabella",35
2018,41,-87,"caterpillar","Spilosoma virginica",11
2018,41,-85,"caterpillar","Lophocampa caryae",12
2018,41,-83,"adult","Acronicta insularis",13
2018,41,-83,"adult","Acronicta oblinita",21
2018,41,-83,"adult","Agrotis ipsilon",16
2018,41,-83,"adult","Alypia octomaculata",21
2018,41,-83,"adult","Anagrapha falcifera",12
2018,41,-83,"adult","Basilodes pepita",10
2018,41,-83,"adult","Cisseps fulvicollis",40
2018,41,-83,"adult","Ctenucha virginica",18
2018,41,-83,"adult","Cycnia tenera",13
2018,41,-83,"adult","Estigmene acrea",10
2018,41,-83,"adult","Euchaetes egle",16
2018,41,-83,"adult","Eudryas unio",16
2018,41,-83,"adult","Galgula partita",14
2018,41,-83,"adult","Glenoides texanaria",10
2018,41,-83,"adult","Haematopis grataria",34
2018,41,-83,"adult","Halysidota tessellaris",12
2018,41,-83,"adult","Hypena scabra",33
2018,41,-83,"adult","Hyphantria cunea",35
2018,41,-83,"adult","Hypoprepia fucosa",14
2018,41,-83,"adult","Idia aemula",12
2018,41,-83,"adult","Lacinipolia renigera",10
2018,41,-83,"adult","Lophocampa caryae",38
2018,41,-83,"adult","Lymantria dispar",11
2018,41,-83,"adult","Macaria pustularia",10
2018,41,-83,"adult","Mellilla xanthometata",16
2018,41,-83,"adult","Mythimna unipuncta",27
2018,41,-83,"adult","Nadata gibbosa",15
2018,41,-83,"adult","Noctua pronuba",20
2018,41,-83,"adult","Orgyia leucostigma",20
2018,41,-83,"adult","Palthis angulalis",11
2018,41,-83,"adult","Prochoerodes lineola",23
2018,41,-83,"adult","Pseudeustrotia carneola",12
2018,41,-83,"adult","Pyrrharctia isabella",74
2018,41,-83,"adult","Rivula propinqualis",10
2018,41,-83,"adult","Scopula limboundata",18
2018,41,-83,"adult","Spilosoma virginica",26
2018,41,-83,"adult","Spodoptera ornithogalli",19
2018,41,-83,"caterpillar","Acronicta americana",10
2018,41,-83,"caterpillar","Euchaetes egle",18
2018,41,-83,"caterpillar","Hyphantria cunea",11
2018,41,-83,"caterpillar","Lophocampa caryae",22
2018,41,-83,"caterpillar","Orgyia leucostigma",12
2018,41,-83,"caterpillar","Pyrrharctia isabella",16
2018,41,-81,"adult","Acronicta americana",15
2018,41,-81,"adult","Acronicta insularis",11
2018,41,-81,"adult","Acronicta oblinita",13
2018,41,-81,"adult","Agrotis ipsilon",23
2018,41,-81,"adult","Alypia octomaculata",15
2018,41,-81,"adult","Campaea perlata",25
2018,41,-81,"adult","Cisseps fulvicollis",43
2018,41,-81,"adult","Costaconvexa centrostrigaria",13
2018,41,-81,"adult","Ctenucha virginica",28
2018,41,-81,"adult","Cucullia convexipennis",14
2018,41,-81,"adult","Cycnia tenera",36
2018,41,-81,"adult","Euchaetes egle",33
2018,41,-81,"adult","Eusarca confusaria",12
2018,41,-81,"adult","Eutrapela clemataria",16
2018,41,-81,"adult","Haematopis grataria",23
2018,41,-81,"adult","Halysidota",20
2018,41,-81,"adult","Halysidota tessellaris",33
2018,41,-81,"adult","Haploa clymene",12
2018,41,-81,"adult","Heterophleps triguttaria",10
2018,41,-81,"adult","Hypena scabra",29
2018,41,-81,"adult","Hypercompe scribonia",33
2018,41,-81,"adult","Hyphantria cunea",31
2018,41,-81,"adult","Idia aemula",30
2018,41,-81,"adult","Idia americalis",15
2018,41,-81,"adult","Idia lubricalis",11
2018,41,-81,"adult","Lacinipolia renigera",22
2018,41,-81,"adult","Lascoria ambigualis",12
2018,41,-81,"adult","Lophocampa caryae",52
2018,41,-81,"adult","Lymantria dispar",20
2018,41,-81,"adult","Macaria pustularia",16
2018,41,-81,"adult","Melanolophia canadaria",11
2018,41,-81,"adult","Mythimna unipuncta",31
2018,41,-81,"adult","Nadata gibbosa",18
2018,41,-81,"adult","Nephelodes minians",12
2018,41,-81,"adult","Noctua pronuba",42
2018,41,-81,"adult","Orgyia leucostigma",15
2018,41,-81,"adult","Palthis angulalis",25
2018,41,-81,"adult","Palthis asopialis",24
2018,41,-81,"adult","Pleuroprucha insulsaria",14
2018,41,-81,"adult","Prochoerodes lineola",19
2018,41,-81,"adult","Protodeltote muscosula",15
2018,41,-81,"adult","Pseudeustrotia carneola",10
2018,41,-81,"adult","Pyrrharctia isabella",139
2018,41,-81,"adult","Schinia arcigera",12
2018,41,-81,"adult","Scopula limboundata",30
2018,41,-81,"adult","Spilosoma virginica",23
2018,41,-81,"adult","Spodoptera ornithogalli",19
2018,41,-81,"adult","Trichodezia albovittata",15
2018,41,-81,"adult","Xanthorhoe ferrugata",19
2018,41,-81,"adult","Xanthotype",18
2018,41,-81,"caterpillar","Acronicta americana",37
2018,41,-81,"caterpillar","Euchaetes egle",30
2018,41,-81,"caterpillar","Halysidota tessellaris",11
2018,41,-81,"caterpillar","Lophocampa caryae",27
2018,41,-81,"caterpillar","Pyrrharctia isabella",41
2018,41,-79,"adult","Agrotis ipsilon",17
2018,41,-79,"adult","Alypia octomaculata",15
2018,41,-79,"adult","Anavitrinella pampinaria",23
2018,41,-79,"adult","Autographa precationis",20
2018,41,-79,"adult","Balsa tristrigella",12
2018,41,-79,"adult","Biston betularia",10
2018,41,-79,"adult","Campaea perlata",30
2018,41,-79,"adult","Catocala ultronia",10
2018,41,-79,"adult","Cerma cerintha",16
2018,41,-79,"adult","Cisseps fulvicollis",20
2018,41,-79,"adult","Costaconvexa centrostrigaria",14
2018,41,-79,"adult","Cyclophora packardi",12
2018,41,-79,"adult","Cycnia tenera",16
2018,41,-79,"adult","Digrammia ocellinata",31
2018,41,-79,"adult","Ectropis crepuscularia",17
2018,41,-79,"adult","Elaphria grata",15
2018,41,-79,"adult","Elaphria versicolor",17
2018,41,-79,"adult","Epimecis hortaria",20
2018,41,-79,"adult","Euchaetes egle",12
2018,41,-79,"adult","Eudryas grata",17
2018,41,-79,"adult","Eulithis",10
2018,41,-79,"adult","Eusarca confusaria",29
2018,41,-79,"adult","Eutrapela clemataria",23
2018,41,-79,"adult","Galgula partita",19
2018,41,-79,"adult","Glenoides texanaria",10
2018,41,-79,"adult","Halysidota",31
2018,41,-79,"adult","Halysidota harrisii",11
2018,41,-79,"adult","Halysidota tessellaris",20
2018,41,-79,"adult","Heliomata cycladata",19
2018,41,-79,"adult","Heterophleps triguttaria",12
2018,41,-79,"adult","Hypagyrtis unipunctata",10
2018,41,-79,"adult","Hypena scabra",39
2018,41,-79,"adult","Hypercompe scribonia",36
2018,41,-79,"adult","Hyphantria cunea",21
2018,41,-79,"adult","Idaea dimidiata",18
2018,41,-79,"adult","Idia aemula",22
2018,41,-79,"adult","Idia americalis",24
2018,41,-79,"adult","Iridopsis defectaria",28
2018,41,-79,"adult","Iridopsis larvaria",26
2018,41,-79,"adult","Lacinipolia explicata",24
2018,41,-79,"adult","Lacinipolia renigera",40
2018,41,-79,"adult","Lascoria ambigualis",40
2018,41,-79,"adult","Lithacodia musta",10
2018,41,-79,"adult","Lomographa glomeraria",10
2018,41,-79,"adult","Lomographa vestaliata",25
2018,41,-79,"adult","Lophocampa caryae",56
2018,41,-79,"adult","Macaria bisignata",16
2018,41,-79,"adult","Macaria minorata",11
2018,41,-79,"adult","Macaria pustularia",16
2018,41,-79,"adult","Maliattha synochitis",12
2018,41,-79,"adult","Melanolophia canadaria",14
2018,41,-79,"adult","Mythimna unipuncta",46
2018,41,-79,"adult","Noctua pronuba",14
2018,41,-79,"adult","Orthonama obstipata",18
2018,41,-79,"adult","Palthis angulalis",40
2018,41,-79,"adult","Palthis asopialis",26
2018,41,-79,"adult","Pasiphila rectangulata",21
2018,41,-79,"adult","Patalene olyzonaria",26
2018,41,-79,"adult","Phalaenophana pyramusalis",12
2018,41,-79,"adult","Pleuroprucha insulsaria",49
2018,41,-79,"adult","Prochoerodes lineola",19
2018,41,-79,"adult","Protoboarmia porcelaria",13
2018,41,-79,"adult","Protodeltote muscosula",19
2018,41,-79,"adult","Pseudeustrotia carneola",14
2018,41,-79,"adult","Pyrrharctia isabella",49
2018,41,-79,"adult","Rivula propinqualis",17
2018,41,-79,"adult","Scopula limboundata",23
2018,41,-79,"adult","Spilosoma virginica",16
2018,41,-79,"adult","Spodoptera ornithogalli",24
2018,41,-79,"adult","Sunira bicolorago",15
2018,41,-79,"adult","Synchlora aerata",12
2018,41,-79,"adult","Trichodezia albovittata",10
2018,41,-79,"adult","Xanthorhoe ferrugata",32
2018,41,-79,"adult","Zanclognatha pedipilalis",10
2018,41,-79,"caterpillar","Lophocampa caryae",12
2018,41,-79,"caterpillar","Pyrrharctia isabella",28
2018,41,-77,"adult","Cisseps fulvicollis",18
2018,41,-77,"adult","Halysidota tessellaris",24
2018,41,-77,"adult","Hypercompe scribonia",13
2018,41,-77,"adult","Hyphantria cunea",15
2018,41,-77,"adult","Lophocampa caryae",30
2018,41,-77,"adult","Pyrrharctia isabella",37
2018,41,-77,"caterpillar","Pyrrharctia isabella",10
2018,41,-75,"adult","Acronicta americana",39
2018,41,-75,"adult","Acronicta oblinita",17
2018,41,-75,"adult","Alypia octomaculata",10
2018,41,-75,"adult","Amphipyra pyramidoides",14
2018,41,-75,"adult","Campaea perlata",21
2018,41,-75,"adult","Cisseps fulvicollis",25
2018,41,-75,"adult","Cucullia convexipennis",12
2018,41,-75,"adult","Cycnia tenera",19
2018,41,-75,"adult","Ennomos magnaria",11
2018,41,-75,"adult","Epimecis hortaria",22
2018,41,-75,"adult","Euchaetes egle",25
2018,41,-75,"adult","Eudryas unio",10
2018,41,-75,"adult","Eusarca confusaria",14
2018,41,-75,"adult","Glenoides texanaria",11
2018,41,-75,"adult","Haematopis grataria",23
2018,41,-75,"adult","Halysidota",17
2018,41,-75,"adult","Halysidota harrisii",36
2018,41,-75,"adult","Halysidota tessellaris",58
2018,41,-75,"adult","Haploa clymene",19
2018,41,-75,"adult","Hypena scabra",14
2018,41,-75,"adult","Hypercompe scribonia",44
2018,41,-75,"adult","Hyphantria cunea",119
2018,41,-75,"adult","Lacinipolia renigera",13
2018,41,-75,"adult","Lophocampa caryae",81
2018,41,-75,"adult","Lymantria dispar",42
2018,41,-75,"adult","Mythimna unipuncta",28
2018,41,-75,"adult","Noctua pronuba",11
2018,41,-75,"adult","Orgyia leucostigma",30
2018,41,-75,"adult","Palthis asopialis",13
2018,41,-75,"adult","Patalene olyzonaria",19
2018,41,-75,"adult","Phosphila turbulenta",14
2018,41,-75,"adult","Pleuroprucha insulsaria",11
2018,41,-75,"adult","Prochoerodes lineola",15
2018,41,-75,"adult","Pyrrharctia isabella",143
2018,41,-75,"adult","Rivula propinqualis",12
2018,41,-75,"adult","Schinia arcigera",12
2018,41,-75,"adult","Spilosoma virginica",17
2018,41,-75,"adult","Spodoptera ornithogalli",14
2018,41,-75,"adult","Sunira bicolorago",10
2018,41,-75,"caterpillar","Acronicta americana",34
2018,41,-75,"caterpillar","Euchaetes egle",17
2018,41,-75,"caterpillar","Halysidota tessellaris",14
2018,41,-75,"caterpillar","Hyphantria cunea",11
2018,41,-75,"caterpillar","Lophocampa caryae",28
2018,41,-75,"caterpillar","Orgyia leucostigma",27
2018,41,-75,"caterpillar","Pyrrharctia isabella",46
2018,41,-73,"adult","Acronicta americana",35
2018,41,-73,"adult","Agrotis ipsilon",15
2018,41,-73,"adult","Alypia octomaculata",11
2018,41,-73,"adult","Amphipyra pyramidoides",14
2018,41,-73,"adult","Campaea perlata",35
2018,41,-73,"adult","Chrysodeixis includens",24
2018,41,-73,"adult","Cisseps fulvicollis",32
2018,41,-73,"adult","Coryphista meadii",17
2018,41,-73,"adult","Cucullia convexipennis",17
