"speciesCode"	"county"	"Year"	"julianday"	"freq"
"reevir1"	"US-TN-009"	2019	281	0
"reevir1"	"US-TN-009"	2019	288	0
"reevir1"	"US-TN-009"	2019	295	0
"reevir1"	"US-TN-009"	2019	305	0
"reevir1"	"US-TN-009"	2019	312	0
"reevir1"	"US-TN-009"	2019	319	0
"reevir1"	"US-TN-009"	2019	326	0
"reevir1"	"US-TN-009"	2019	335	0
"reevir1"	"US-TN-009"	2019	342	0
"reevir1"	"US-TN-009"	2019	349	0
"reevir1"	"US-TN-009"	2019	356	0
"reevir1"	"US-MA-021"	2019	1	0
"reevir1"	"US-MA-021"	2019	8	0
"reevir1"	"US-MA-021"	2019	15	0
"reevir1"	"US-MA-021"	2019	22	0
"reevir1"	"US-MA-021"	2019	32	0
"reevir1"	"US-MA-021"	2019	39	0
"reevir1"	"US-MA-021"	2019	46	0
"reevir1"	"US-MA-021"	2019	53	0
"reevir1"	"US-MA-021"	2019	60	0
"reevir1"	"US-MA-021"	2019	67	0
"reevir1"	"US-MA-021"	2019	74	0
"reevir1"	"US-MA-021"	2019	81	0
"reevir1"	"US-MA-021"	2019	91	0
"reevir1"	"US-MA-021"	2019	98	0
"reevir1"	"US-MA-021"	2019	105	0
"reevir1"	"US-MA-021"	2019	112	0
"reevir1"	"US-MA-021"	2019	121	0.00952380952380952
"reevir1"	"US-MA-021"	2019	128	0.0727272727272727
"reevir1"	"US-MA-021"	2019	135	0.186708860759494
"reevir1"	"US-MA-021"	2019	142	0.259259259259259
"reevir1"	"US-MA-021"	2019	152	0.313513513513514
"reevir1"	"US-MA-021"	2019	159	0.210884353741497
"reevir1"	"US-MA-021"	2019	166	0.172661870503597
"reevir1"	"US-MA-021"	2019	173	0.155080213903743
"reevir1"	"US-MA-021"	2019	182	0.132231404958678
"reevir1"	"US-MA-021"	2019	189	0.151260504201681
"reevir1"	"US-MA-021"	2019	196	0.0746268656716418
"reevir1"	"US-MA-021"	2019	203	0.0606060606060606
"reevir1"	"US-MA-021"	2019	213	0.0601503759398496
"reevir1"	"US-MA-021"	2019	220	0.0458015267175573
"reevir1"	"US-MA-021"	2019	227	0.0625
"reevir1"	"US-MA-021"	2019	234	0.0481927710843374
"reevir1"	"US-MA-021"	2019	244	0.0256410256410256
"reevir1"	"US-MA-021"	2019	251	0.0699300699300699
"reevir1"	"US-MA-021"	2019	258	0.0459770114942529
"reevir1"	"US-MA-021"	2019	265	0.0691489361702128
"reevir1"	"US-MA-021"	2019	274	0.0256410256410256
"reevir1"	"US-MA-021"	2019	281	0.0303030303030303
"reevir1"	"US-MA-021"	2019	288	0.00462962962962963
"reevir1"	"US-MA-021"	2019	295	0
"reevir1"	"US-MA-021"	2019	305	0
"reevir1"	"US-MA-021"	2019	312	0
"reevir1"	"US-MA-021"	2019	319	0
"reevir1"	"US-MA-021"	2019	326	0
"reevir1"	"US-MA-021"	2019	335	0
"reevir1"	"US-MA-021"	2019	342	0
"reevir1"	"US-MA-021"	2019	349	0
"reevir1"	"US-MA-021"	2019	356	0
"reevir1"	"US-MA-017"	2019	1	0
"reevir1"	"US-MA-017"	2019	8	0
"reevir1"	"US-MA-017"	2019	15	0
"reevir1"	"US-MA-017"	2019	22	0
"reevir1"	"US-MA-017"	2019	32	0
"reevir1"	"US-MA-017"	2019	39	0
"reevir1"	"US-MA-017"	2019	46	0
"reevir1"	"US-MA-017"	2019	53	0
"reevir1"	"US-MA-017"	2019	60	0
"reevir1"	"US-MA-017"	2019	67	0
"reevir1"	"US-MA-017"	2019	74	0
"reevir1"	"US-MA-017"	2019	81	0
"reevir1"	"US-MA-017"	2019	91	0
"reevir1"	"US-MA-017"	2019	98	0
"reevir1"	"US-MA-017"	2019	105	0
"reevir1"	"US-MA-017"	2019	112	0
"reevir1"	"US-MA-017"	2019	121	0.0207423580786026
"reevir1"	"US-MA-017"	2019	128	0.139896373056995
"reevir1"	"US-MA-017"	2019	135	0.300970873786408
"reevir1"	"US-MA-017"	2019	142	0.360419397116645
"reevir1"	"US-MA-017"	2019	152	0.156028368794326
"reevir1"	"US-MA-017"	2019	159	0.122923588039867
"reevir1"	"US-MA-017"	2019	166	0.0708661417322835
"reevir1"	"US-MA-017"	2019	173	0.127536231884058
"reevir1"	"US-MA-017"	2019	182	0.142394822006472
"reevir1"	"US-MA-017"	2019	189	0.116279069767442
"reevir1"	"US-MA-017"	2019	196	0.0736842105263158
"reevir1"	"US-MA-017"	2019	203	0.0885245901639344
"reevir1"	"US-MA-017"	2019	213	0.0611510791366906
"reevir1"	"US-MA-017"	2019	220	0.0549828178694158
"reevir1"	"US-MA-017"	2019	227	0.0661764705882353
"reevir1"	"US-MA-017"	2019	234	0.0411899313501144
"reevir1"	"US-MA-017"	2019	244	0.0510510510510511
"reevir1"	"US-MA-017"	2019	251	0.0686274509803922
"reevir1"	"US-MA-017"	2019	258	0.0654761904761905
"reevir1"	"US-MA-017"	2019	265	0.086848635235732
"reevir1"	"US-MA-017"	2019	274	0.0491400491400491
"reevir1"	"US-MA-017"	2019	281	0.0334190231362468
"reevir1"	"US-MA-017"	2019	288	0.00526315789473684
"reevir1"	"US-MA-017"	2019	295	0.00672645739910314
"reevir1"	"US-MA-017"	2019	305	0
"reevir1"	"US-MA-017"	2019	312	0
"reevir1"	"US-MA-017"	2019	319	0
"reevir1"	"US-MA-017"	2019	326	0
"reevir1"	"US-MA-017"	2019	335	0
"reevir1"	"US-MA-017"	2019	342	0
"reevir1"	"US-MA-017"	2019	349	0
"reevir1"	"US-MA-017"	2019	356	0
"reevir1"	"US-ME-009"	2015	1	0
"reevir1"	"US-ME-009"	2015	8	0
"reevir1"	"US-ME-009"	2015	15	0
"reevir1"	"US-ME-009"	2015	22	0
"reevir1"	"US-ME-009"	2015	32	0
"reevir1"	"US-ME-009"	2015	39	0
"reevir1"	"US-ME-009"	2015	46	0
"reevir1"	"US-ME-009"	2015	53	0
"reevir1"	"US-ME-009"	2015	60	0
"reevir1"	"US-ME-009"	2015	67	0
"reevir1"	"US-ME-009"	2015	74	0
"reevir1"	"US-ME-009"	2015	81	0
"reevir1"	"US-ME-009"	2015	91	0
"reevir1"	"US-ME-009"	2015	98	0
"reevir1"	"US-ME-009"	2015	105	0
"reevir1"	"US-ME-009"	2015	112	0
"reevir1"	"US-ME-009"	2015	121	0
"reevir1"	"US-ME-009"	2015	128	0.0427350427350427
"reevir1"	"US-ME-009"	2015	135	0.16504854368932
"reevir1"	"US-ME-009"	2015	142	0.315192743764172
"reevir1"	"US-ME-009"	2015	152	0.333333333333333
"reevir1"	"US-ME-009"	2015	159	0.345588235294118
"reevir1"	"US-ME-009"	2015	166	0.333333333333333
"reevir1"	"US-ME-009"	2015	173	0.398936170212766
"reevir1"	"US-ME-009"	2015	182	0.342541436464088
"reevir1"	"US-ME-009"	2015	189	0.337662337662338
"reevir1"	"US-ME-009"	2015	196	0.448
"reevir1"	"US-ME-009"	2015	203	0.333333333333333
"reevir1"	"US-ME-009"	2015	213	0.28448275862069
"reevir1"	"US-ME-009"	2015	220	0.210191082802548
"reevir1"	"US-ME-009"	2015	227	0.26605504587156
"reevir1"	"US-ME-009"	2015	234	0.156028368794326
"reevir1"	"US-ME-009"	2015	244	0.173076923076923
"reevir1"	"US-ME-009"	2015	251	0.105691056910569
"reevir1"	"US-ME-009"	2015	258	0.0701754385964912
"reevir1"	"US-ME-009"	2015	265	0.0459770114942529
"reevir1"	"US-ME-009"	2015	274	0.0185185185185185
"reevir1"	"US-ME-009"	2015	281	0
"reevir1"	"US-ME-009"	2015	288	0.0181818181818182
"reevir1"	"US-ME-009"	2015	295	0
"reevir1"	"US-ME-009"	2015	305	0
"reevir1"	"US-ME-009"	2015	312	0
"reevir1"	"US-ME-009"	2015	319	0
"reevir1"	"US-ME-009"	2015	326	0
"reevir1"	"US-ME-009"	2015	335	0
"reevir1"	"US-ME-009"	2015	342	0
"reevir1"	"US-ME-009"	2015	349	0
"reevir1"	"US-ME-009"	2015	356	0
"reevir1"	"US-NC-021"	2018	1	0
"reevir1"	"US-NC-021"	2018	8	0
"reevir1"	"US-NC-021"	2018	15	0
"reevir1"	"US-NC-021"	2018	22	0
"reevir1"	"US-NC-021"	2018	32	0
"reevir1"	"US-NC-021"	2018	39	0
"reevir1"	"US-NC-021"	2018	46	0
"reevir1"	"US-NC-021"	2018	53	0
"reevir1"	"US-NC-021"	2018	60	0
"reevir1"	"US-NC-021"	2018	67	0
"reevir1"	"US-NC-021"	2018	74	0
"reevir1"	"US-NC-021"	2018	81	0
"reevir1"	"US-NC-021"	2018	91	0.00699300699300699
"reevir1"	"US-NC-021"	2018	98	0.0185185185185185
"reevir1"	"US-NC-021"	2018	105	0.0189873417721519
"reevir1"	"US-NC-021"	2018	112	0.127035830618893
"reevir1"	"US-NC-021"	2018	121	0.469635627530364
"reevir1"	"US-NC-021"	2018	128	0.532786885245902
"reevir1"	"US-NC-021"	2018	135	0.51219512195122
"reevir1"	"US-NC-021"	2018	142	0.339285714285714
"reevir1"	"US-NC-021"	2018	152	0.333333333333333
"reevir1"	"US-NC-021"	2018	159	0.333333333333333
"reevir1"	"US-NC-021"	2018	166	0.326923076923077
"reevir1"	"US-NC-021"	2018	173	0.362068965517241
"reevir1"	"US-NC-021"	2018	182	0.254237288135593
"reevir1"	"US-NC-021"	2018	189	0.2
"reevir1"	"US-NC-021"	2018	196	0.169811320754717
"reevir1"	"US-NC-021"	2018	203	0.0632911392405063
"reevir1"	"US-NC-021"	2018	213	0.240740740740741
"reevir1"	"US-NC-021"	2018	220	0.285714285714286
"reevir1"	"US-NC-021"	2018	227	0.313432835820896
"reevir1"	"US-NC-021"	2018	234	0.290697674418605
"reevir1"	"US-NC-021"	2018	244	0.181818181818182
"reevir1"	"US-NC-021"	2018	251	0.180327868852459
"reevir1"	"US-NC-021"	2018	258	0.196969696969697
"reevir1"	"US-NC-021"	2018	265	0.0943396226415094
"reevir1"	"US-NC-021"	2018	274	0.101351351351351
"reevir1"	"US-NC-021"	2018	281	0.0973451327433628
"reevir1"	"US-NC-021"	2018	288	0.0425531914893617
"reevir1"	"US-NC-021"	2018	295	0
"reevir1"	"US-NC-021"	2018	305	0
"reevir1"	"US-NC-021"	2018	312	0
"reevir1"	"US-NC-021"	2018	319	0
"reevir1"	"US-NC-021"	2018	326	0
"reevir1"	"US-NC-021"	2018	335	0
"reevir1"	"US-NC-021"	2018	342	0
"reevir1"	"US-NC-021"	2018	349	0
"reevir1"	"US-NC-021"	2018	356	0
"reevir1"	"US-GA-215"	2019	1	0
"reevir1"	"US-GA-215"	2019	8	0
"reevir1"	"US-GA-215"	2019	15	0
"reevir1"	"US-GA-215"	2019	22	0
"reevir1"	"US-GA-215"	2019	32	0
"reevir1"	"US-GA-215"	2019	39	0
"reevir1"	"US-GA-215"	2019	46	0
"reevir1"	"US-GA-215"	2019	53	0
"reevir1"	"US-GA-215"	2019	60	0
"reevir1"	"US-GA-215"	2019	67	0
"reevir1"	"US-GA-215"	2019	74	0
"reevir1"	"US-GA-215"	2019	81	0.0666666666666667
"reevir1"	"US-GA-215"	2019	91	0.0384615384615385
"reevir1"	"US-GA-215"	2019	98	0.0303030303030303
"reevir1"	"US-GA-215"	2019	105	0.142857142857143
"reevir1"	"US-GA-215"	2019	112	0.226415094339623
"reevir1"	"US-GA-215"	2019	121	0.08
"reevir1"	"US-GA-215"	2019	128	0.117647058823529
"reevir1"	"US-GA-215"	2019	135	0.0740740740740741
"reevir1"	"US-GA-215"	2019	142	0
"reevir1"	"US-GA-215"	2019	152	0.157894736842105
"reevir1"	"US-GA-215"	2019	159	0
"reevir1"	"US-GA-215"	2019	166	0.285714285714286
"reevir1"	"US-GA-215"	2019	173	0.0714285714285714
"reevir1"	"US-GA-215"	2019	182	0
"reevir1"	"US-GA-215"	2019	189	0.05
"reevir1"	"US-GA-215"	2019	196	0
"reevir1"	"US-GA-215"	2019	203	0
"reevir1"	"US-GA-215"	2019	213	0.0952380952380952
"reevir1"	"US-GA-215"	2019	220	0.0909090909090909
"reevir1"	"US-GA-215"	2019	227	0.2
"reevir1"	"US-GA-215"	2019	234	0.153846153846154
"reevir1"	"US-GA-215"	2019	244	0.0714285714285714
"reevir1"	"US-GA-215"	2019	251	0.117647058823529
"reevir1"	"US-GA-215"	2019	258	0.0810810810810811
"reevir1"	"US-GA-215"	2019	265	0.157894736842105
"reevir1"	"US-GA-215"	2019	274	0.125
"reevir1"	"US-GA-215"	2019	281	0.19047619047619
"reevir1"	"US-GA-215"	2019	288	0.0588235294117647
"reevir1"	"US-GA-215"	2019	295	0
"reevir1"	"US-GA-215"	2019	305	0
"reevir1"	"US-GA-215"	2019	312	0
"reevir1"	"US-GA-215"	2019	319	0
"reevir1"	"US-GA-215"	2019	326	0
"reevir1"	"US-GA-215"	2019	335	0
"reevir1"	"US-GA-215"	2019	342	0
"reevir1"	"US-GA-215"	2019	349	0
"reevir1"	"US-GA-215"	2019	356	0
"reevir1"	"US-NC-147"	2019	1	0
"reevir1"	"US-NC-147"	2019	8	0
"reevir1"	"US-NC-147"	2019	15	0
"reevir1"	"US-NC-147"	2019	22	0
"reevir1"	"US-NC-147"	2019	32	0
"reevir1"	"US-NC-147"	2019	39	0
"reevir1"	"US-NC-147"	2019	46	0
"reevir1"	"US-NC-147"	2019	53	0
"reevir1"	"US-NC-147"	2019	60	0
"reevir1"	"US-NC-147"	2019	67	0
"reevir1"	"US-NC-147"	2019	74	0
"reevir1"	"US-NC-147"	2019	81	0
"reevir1"	"US-NC-147"	2019	91	0
"reevir1"	"US-NC-147"	2019	98	0
"reevir1"	"US-NC-147"	2019	105	0.235294117647059
"reevir1"	"US-NC-147"	2019	112	0.307692307692308
"reevir1"	"US-NC-147"	2019	121	0.266666666666667
"reevir1"	"US-NC-147"	2019	128	0.285714285714286
"reevir1"	"US-NC-147"	2019	135	0.111111111111111
"reevir1"	"US-NC-147"	2019	142	0.238095238095238
"reevir1"	"US-NC-147"	2019	152	0.0555555555555556
"reevir1"	"US-NC-147"	2019	159	0
"reevir1"	"US-NC-147"	2019	166	0.0714285714285714
"reevir1"	"US-NC-147"	2019	173	0.153846153846154
"reevir1"	"US-NC-147"	2019	182	0
"reevir1"	"US-NC-147"	2019	189	0
"reevir1"	"US-NC-147"	2019	196	0
"reevir1"	"US-NC-147"	2019	203	0.105263157894737
"reevir1"	"US-NC-147"	2019	213	0.0833333333333333
"reevir1"	"US-NC-147"	2019	220	0.117647058823529
"reevir1"	"US-NC-147"	2019	227	0
"reevir1"	"US-NC-147"	2019	234	0.238095238095238
"reevir1"	"US-NC-147"	2019	244	0
"reevir1"	"US-NC-147"	2019	251	0.0909090909090909
"reevir1"	"US-NC-147"	2019	258	0.142857142857143
"reevir1"	"US-NC-147"	2019	265	0.333333333333333
"reevir1"	"US-NC-147"	2019	274	0.357142857142857
"reevir1"	"US-NC-147"	2019	281	0.0666666666666667
"reevir1"	"US-NC-147"	2019	288	0
"reevir1"	"US-NC-147"	2019	295	0
"reevir1"	"US-NC-147"	2019	305	0
"reevir1"	"US-NC-147"	2019	312	0
"reevir1"	"US-NC-147"	2019	319	0
"reevir1"	"US-NC-147"	2019	326	0
"reevir1"	"US-NC-147"	2019	335	0
"reevir1"	"US-NC-147"	2019	342	0
"reevir1"	"US-NC-147"	2019	349	0
"reevir1"	"US-NC-147"	2019	356	0
"reevir1"	"US-NC-183"	2019	1	0
"reevir1"	"US-NC-183"	2019	8	0
"reevir1"	"US-NC-183"	2019	15	0
"reevir1"	"US-NC-183"	2019	22	0
"reevir1"	"US-NC-183"	2019	32	0
"reevir1"	"US-NC-183"	2019	39	0
"reevir1"	"US-NC-183"	2019	46	0
"reevir1"	"US-NC-183"	2019	53	0
"reevir1"	"US-NC-183"	2019	60	0
"reevir1"	"US-NC-183"	2019	67	0
"reevir1"	"US-NC-183"	2019	74	0
"reevir1"	"US-NC-183"	2019	81	0
"reevir1"	"US-NC-183"	2019	91	0.00350877192982456
"reevir1"	"US-NC-183"	2019	98	0.0955882352941176
"reevir1"	"US-NC-183"	2019	105	0.220472440944882
"reevir1"	"US-NC-183"	2019	112	0.30945558739255
"reevir1"	"US-NC-183"	2019	121	0.310810810810811
"reevir1"	"US-NC-183"	2019	128	0.317269076305221
"reevir1"	"US-NC-183"	2019	135	0.315555555555556
"reevir1"	"US-NC-183"	2019	142	0.23758865248227
"reevir1"	"US-NC-183"	2019	152	0.174757281553398
"reevir1"	"US-NC-183"	2019	159	0.126984126984127
"reevir1"	"US-NC-183"	2019	166	0.15609756097561
"reevir1"	"US-NC-183"	2019	173	0.118143459915612
"reevir1"	"US-NC-183"	2019	182	0.121794871794872
"reevir1"	"US-NC-183"	2019	189	0.122549019607843
"reevir1"	"US-NC-183"	2019	196	0.0421686746987952
"reevir1"	"US-NC-183"	2019	203	0.114583333333333
"reevir1"	"US-NC-183"	2019	213	0.0769230769230769
"reevir1"	"US-NC-183"	2019	220	0.10625
"reevir1"	"US-NC-183"	2019	227	0.1375
"reevir1"	"US-NC-183"	2019	234	0.117088607594937
"reevir1"	"US-NC-183"	2019	244	0.0912863070539419
"reevir1"	"US-NC-183"	2019	251	0.132075471698113
"reevir1"	"US-NC-183"	2019	258	0.165938864628821
"reevir1"	"US-NC-183"	2019	265	0.215277777777778
"reevir1"	"US-NC-183"	2019	274	0.258555133079848
"reevir1"	"US-NC-183"	2019	281	0.142131979695431
"reevir1"	"US-NC-183"	2019	288	0.016597510373444
"reevir1"	"US-NC-183"	2019	295	0.0125391849529781
"reevir1"	"US-NC-183"	2019	305	0
"reevir1"	"US-NC-183"	2019	312	0
"reevir1"	"US-NC-183"	2019	319	0
"reevir1"	"US-NC-183"	2019	326	0
"reevir1"	"US-NC-183"	2019	335	0
"reevir1"	"US-NC-183"	2019	342	0
"reevir1"	"US-NC-183"	2019	349	0
"reevir1"	"US-NC-183"	2019	356	0
"reevir1"	"US-NC-135"	2019	1	0
"reevir1"	"US-NC-135"	2019	8	0
"reevir1"	"US-NC-135"	2019	15	0
"reevir1"	"US-NC-135"	2019	22	0
"reevir1"	"US-NC-135"	2019	32	0
"reevir1"	"US-NC-135"	2019	39	0
"reevir1"	"US-NC-135"	2019	46	0
"reevir1"	"US-NC-135"	2019	53	0
"reevir1"	"US-NC-135"	2019	60	0
"reevir1"	"US-NC-135"	2019	67	0
"reevir1"	"US-NC-135"	2019	74	0
"reevir1"	"US-NC-135"	2019	81	0
"reevir1"	"US-NC-135"	2019	91	0.01
"reevir1"	"US-NC-135"	2019	98	0.0941176470588235
"reevir1"	"US-NC-135"	2019	105	0.238805970149254
"reevir1"	"US-NC-135"	2019	112	0.4375
"reevir1"	"US-NC-135"	2019	121	0.391608391608392
"reevir1"	"US-NC-135"	2019	128	0.468085106382979
"reevir1"	"US-NC-135"	2019	135	0.421052631578947
"reevir1"	"US-NC-135"	2019	142	0.55045871559633
"reevir1"	"US-NC-135"	2019	152	0.392156862745098
"reevir1"	"US-NC-135"	2019	159	0.381443298969072
"reevir1"	"US-NC-135"	2019	166	0.358695652173913
"reevir1"	"US-NC-135"	2019	173	0.336842105263158
"reevir1"	"US-NC-135"	2019	182	0.379746835443038
"reevir1"	"US-NC-135"	2019	189	0.36231884057971
"reevir1"	"US-NC-135"	2019	196	0.240740740740741
"reevir1"	"US-NC-135"	2019	203	0.25
"reevir1"	"US-NC-135"	2019	213	0.301587301587302
"reevir1"	"US-NC-135"	2019	220	0.338983050847458
"reevir1"	"US-NC-135"	2019	227	0.323529411764706
"reevir1"	"US-NC-135"	2019	234	0.270833333333333
"reevir1"	"US-NC-135"	2019	244	0.292307692307692
"reevir1"	"US-NC-135"	2019	251	0.415584415584416
"reevir1"	"US-NC-135"	2019	258	0.247191011235955
"reevir1"	"US-NC-135"	2019	265	0.232142857142857
"reevir1"	"US-NC-135"	2019	274	0.206896551724138
"reevir1"	"US-NC-135"	2019	281	0.120481927710843
"reevir1"	"US-NC-135"	2019	288	0.0555555555555556
"reevir1"	"US-NC-135"	2019	295	0.0117647058823529
"reevir1"	"US-NC-135"	2019	305	0
"reevir1"	"US-NC-135"	2019	312	0
"reevir1"	"US-NC-135"	2019	319	0
"reevir1"	"US-NC-135"	2019	326	0
"reevir1"	"US-NC-135"	2019	335	0
"reevir1"	"US-NC-135"	2019	342	0
"reevir1"	"US-NC-135"	2019	349	0
"reevir1"	"US-NC-135"	2019	356	0
"reevir1"	"US-MA-025"	2019	1	0
"reevir1"	"US-MA-025"	2019	8	0
"reevir1"	"US-MA-025"	2019	15	0
"reevir1"	"US-MA-025"	2019	22	0
"reevir1"	"US-MA-025"	2019	32	0
"reevir1"	"US-MA-025"	2019	39	0
"reevir1"	"US-MA-025"	2019	46	0
"reevir1"	"US-MA-025"	2019	53	0
"reevir1"	"US-MA-025"	2019	60	0
"reevir1"	"US-MA-025"	2019	67	0
"reevir1"	"US-MA-025"	2019	74	0
"reevir1"	"US-MA-025"	2019	81	0
"reevir1"	"US-MA-025"	2019	91	0
"reevir1"	"US-MA-025"	2019	98	0
"reevir1"	"US-MA-025"	2019	105	0
"reevir1"	"US-MA-025"	2019	112	0
"reevir1"	"US-MA-025"	2019	121	0.00286532951289398
"reevir1"	"US-MA-025"	2019	128	0.0217391304347826
"reevir1"	"US-MA-025"	2019	135	0.115273775216138
"reevir1"	"US-MA-025"	2019	142	0.242690058479532
"reevir1"	"US-MA-025"	2019	152	0.11731843575419
"reevir1"	"US-MA-025"	2019	159	0.00746268656716418
"reevir1"	"US-MA-025"	2019	166	0.0359712230215827
"reevir1"	"US-MA-025"	2019	173	0.031413612565445
"reevir1"	"US-MA-025"	2019	182	0.0378787878787879
"reevir1"	"US-MA-025"	2019	189	0.024390243902439
"reevir1"	"US-MA-025"	2019	196	0.0163934426229508
"reevir1"	"US-MA-025"	2019	203	0.0150375939849624
"reevir1"	"US-MA-025"	2019	213	0.00662251655629139
"reevir1"	"US-MA-025"	2019	220	0
"reevir1"	"US-MA-025"	2019	227	0.00641025641025641
"reevir1"	"US-MA-025"	2019	234	0.00526315789473684
"reevir1"	"US-MA-025"	2019	244	0.0147058823529412
"reevir1"	"US-MA-025"	2019	251	0.0165745856353591
"reevir1"	"US-MA-025"	2019	258	0.00591715976331361
"reevir1"	"US-MA-025"	2019	265	0.0427807486631016
"reevir1"	"US-MA-025"	2019	274	0.034965034965035
"reevir1"	"US-MA-025"	2019	281	0.0272108843537415
"reevir1"	"US-MA-025"	2019	288	0.0112359550561798
"reevir1"	"US-MA-025"	2019	295	0
"reevir1"	"US-MA-025"	2019	305	0.02
"reevir1"	"US-MA-025"	2019	312	0
"reevir1"	"US-MA-025"	2019	319	0
"reevir1"	"US-MA-025"	2019	326	0
"reevir1"	"US-MA-025"	2019	335	0
"reevir1"	"US-MA-025"	2019	342	0
"reevir1"	"US-MA-025"	2019	349	0
"reevir1"	"US-MA-025"	2019	356	0
"reevir1"	"US-TN-149"	2019	1	0
"reevir1"	"US-TN-149"	2019	8	0
"reevir1"	"US-TN-149"	2019	15	0
"reevir1"	"US-TN-149"	2019	22	0
"reevir1"	"US-TN-149"	2019	32	0
"reevir1"	"US-TN-149"	2019	39	0
"reevir1"	"US-TN-149"	2019	46	0
"reevir1"	"US-TN-149"	2019	53	0
"reevir1"	"US-TN-149"	2019	60	0
"reevir1"	"US-TN-149"	2019	67	0
"reevir1"	"US-TN-149"	2019	74	0
"reevir1"	"US-TN-149"	2019	81	0
"reevir1"	"US-TN-149"	2019	91	0
"reevir1"	"US-TN-149"	2019	98	0
"reevir1"	"US-TN-149"	2019	105	0
"reevir1"	"US-TN-149"	2019	112	0.0434782608695652
"reevir1"	"US-TN-149"	2019	121	0.0285714285714286
"reevir1"	"US-TN-149"	2019	128	0.0816326530612245
"reevir1"	"US-TN-149"	2019	135	0.0769230769230769
"reevir1"	"US-TN-149"	2019	142	0.115384615384615
"reevir1"	"US-TN-149"	2019	152	0.12
"reevir1"	"US-TN-149"	2019	159	0.173913043478261
"reevir1"	"US-TN-149"	2019	166	0
"reevir1"	"US-TN-149"	2019	173	0.04
"reevir1"	"US-TN-149"	2019	182	0
"reevir1"	"US-TN-149"	2019	189	0.0555555555555556
"reevir1"	"US-TN-149"	2019	196	0.032258064516129
"reevir1"	"US-TN-149"	2019	203	0.0333333333333333
"reevir1"	"US-TN-149"	2019	213	0
"reevir1"	"US-TN-149"	2019	220	0.0454545454545455
"reevir1"	"US-TN-149"	2019	227	0.176470588235294
"reevir1"	"US-TN-149"	2019	234	0.0333333333333333
"reevir1"	"US-TN-149"	2019	244	0.05
"reevir1"	"US-TN-149"	2019	251	0
"reevir1"	"US-TN-149"	2019	258	0.142857142857143
"reevir1"	"US-TN-149"	2019	265	0.027027027027027
"reevir1"	"US-TN-149"	2019	274	0
"reevir1"	"US-TN-149"	2019	281	0
"reevir1"	"US-TN-149"	2019	288	0
"reevir1"	"US-TN-149"	2019	295	0
"reevir1"	"US-TN-149"	2019	305	0
"reevir1"	"US-TN-149"	2019	312	0
"reevir1"	"US-TN-149"	2019	319	0
"reevir1"	"US-TN-149"	2019	326	0
"reevir1"	"US-TN-149"	2019	335	0
"reevir1"	"US-TN-149"	2019	342	0
"reevir1"	"US-TN-149"	2019	349	0
"reevir1"	"US-TN-149"	2019	356	0
"reevir1"	"US-MO-189"	2019	1	0
"reevir1"	"US-MO-189"	2019	8	0
"reevir1"	"US-MO-189"	2019	15	0
"reevir1"	"US-MO-189"	2019	22	0
"reevir1"	"US-MO-189"	2019	32	0
"reevir1"	"US-MO-189"	2019	39	0
"reevir1"	"US-MO-189"	2019	46	0
"reevir1"	"US-MO-189"	2019	53	0
"reevir1"	"US-MO-189"	2019	60	0
"reevir1"	"US-MO-189"	2019	67	0
"reevir1"	"US-MO-189"	2019	74	0
"reevir1"	"US-MO-189"	2019	81	0
"reevir1"	"US-MO-189"	2019	91	0
"reevir1"	"US-MO-189"	2019	98	0
"reevir1"	"US-MO-189"	2019	105	0.00975609756097561
"reevir1"	"US-MO-189"	2019	112	0.049469964664311
"reevir1"	"US-MO-189"	2019	121	0.0992063492063492
"reevir1"	"US-MO-189"	2019	128	0.179245283018868
"reevir1"	"US-MO-189"	2019	135	0.203592814371257
"reevir1"	"US-MO-189"	2019	142	0.182186234817814
"reevir1"	"US-MO-189"	2019	152	0.0753424657534247
"reevir1"	"US-MO-189"	2019	159	0.0961538461538462
"reevir1"	"US-MO-189"	2019	166	0.0227272727272727
"reevir1"	"US-MO-189"	2019	173	0.0649350649350649
"reevir1"	"US-MO-189"	2019	182	0.0686274509803922
"reevir1"	"US-MO-189"	2019	189	0.0392156862745098
"reevir1"	"US-MO-189"	2019	196	0.0326086956521739
"reevir1"	"US-MO-189"	2019	203	0.028169014084507
"reevir1"	"US-MO-189"	2019	213	0.0392156862745098
"reevir1"	"US-MO-189"	2019	220	0.0297029702970297
"reevir1"	"US-MO-189"	2019	227	0.0260869565217391
"reevir1"	"US-MO-189"	2019	234	0.0648648648648649
"reevir1"	"US-MO-189"	2019	244	0.11875
"reevir1"	"US-MO-189"	2019	251	0.0697674418604651
"reevir1"	"US-MO-189"	2019	258	0.0486111111111111
"reevir1"	"US-MO-189"	2019	265	0.0904761904761905
"reevir1"	"US-MO-189"	2019	274	0.0727272727272727
"reevir1"	"US-MO-189"	2019	281	0.032
"reevir1"	"US-MO-189"	2019	288	0
"reevir1"	"US-MO-189"	2019	295	0
"reevir1"	"US-MO-189"	2019	305	0
"reevir1"	"US-MO-189"	2019	312	0
"reevir1"	"US-MO-189"	2019	319	0
"reevir1"	"US-MO-189"	2019	326	0
"reevir1"	"US-MO-189"	2019	335	0
"reevir1"	"US-MO-189"	2019	342	0
"reevir1"	"US-MO-189"	2019	349	0
"reevir1"	"US-MO-189"	2019	356	0
